,LOCATION,Year,Rail Passenger KM (mil),GDP Growth Rate,Country,Population,Rail Passenger KM per capita
1213,KOR,2013,66353.0,3.164709,Korea,50428893.0,1315.7734793028274
1214,KOR,2014,67860.0,3.202454,Korea,50746659.0,1337.2308904119186
1215,KOR,2015,68371.0,2.809103,Korea,51014947.0,1340.2150550112303
1216,KOR,2016,86871.0,2.946882,Korea,51217803.0,1696.1094563154145
1217,KOR,2017,89964.0,3.159636,Korea,51361911.0,1751.570341687637
1218,KOR,2018,92193.0,2.907404,Korea,51585058.0,1787.203573561941
1219,KOR,2019,100381.0,2.243978,Korea,51764822.0,1939.1740591709172
1220,SVK,1993,4569.0,1.901327,Slovak Republic,5324632.0,858.0874697068267
1221,SVK,1994,4548.0,6.20553,Slovak Republic,5347413.0,850.5047206939131
1222,SVK,1995,4202.0,5.843495,Slovak Republic,5363676.0,783.4179394877692
1223,SVK,1996,3769.0,6.619898,Slovak Republic,5373793.0,701.3667999493096
1224,SVK,1997,3057.0,5.925837,Slovak Republic,5383233.0,567.8743610020224
1225,SVK,1998,3092.0,4.076097,Slovak Republic,5390866.0,573.5627633853262
1226,SVK,1999,2968.0,-0.105915,Slovak Republic,5395324.0,550.1059806602902
1227,SVK,2000,2870.0,1.166527,Slovak Republic,5400679.0,531.4146610083658
1228,SVK,2001,2805.0,3.253784,Slovak Republic,5379780.0,521.3967857421679
1229,SVK,2002,2682.0,4.509444,Slovak Republic,5378809.0,498.623394137996
1230,SVK,2003,2316.0,5.499083,Slovak Republic,5378950.0,430.56730402773775
1231,SVK,2004,2228.0,5.278881,Slovak Republic,5382574.0,413.92835472396666
1232,SVK,2005,2182.0,6.623461,Slovak Republic,5387285.0,405.0277644490685
1233,SVK,2006,2213.0,8.493177,Slovak Republic,5391184.0,410.484969535449
1234,SVK,2007,2165.0,10.832029,Slovak Republic,5397766.0,401.0918591135666
1235,SVK,2008,2296.0,5.574886,Slovak Republic,5406972.0,424.6369317244476
1236,SVK,2009,2264.0,-5.455533,Slovak Republic,5418374.0,417.8375283802853
1237,SVK,2010,2309.0,6.716633,Slovak Republic,5431024.0,425.1500269562425
1238,SVK,2011,2431.0,2.671453,Slovak Republic,5398384.0,450.31994759913334
1239,SVK,2012,2459.0,1.318802,Slovak Republic,5407579.0,454.7321453833592
1240,SVK,2013,2485.0,0.63274,Slovak Republic,5413392.5,459.0467068478777
1241,SVK,2014,2583.0,2.69719,Slovak Republic,5418649.0,476.6870856554835
1242,SVK,2015,3411.0,5.167182,Slovak Republic,5423800.5,628.8948127793417
1243,SVK,2016,3595.0,1.943951,Slovak Republic,5430797.5,661.9653927438834
1244,SVK,2017,3873.0,2.938069,Slovak Republic,5439231.5,712.0491194390237
1245,SVK,2018,3915.0,4.03039,Slovak Republic,5446770.5,718.7745472294087
1246,SVK,2019,4093.0,2.519693,Slovak Republic,5454147.0,750.4381528403983
1247,SVK,2020,2180.0,-3.374682,Slovak Republic,5458827.0,399.35319437674065
1248,SVK,2021,2052.0,3.014303,Slovak Republic,5441991.0,377.0678782820479
1249,EST,1994,537.0,-1.642424,Estonia,1462514.0,367.17597233257254
1250,EST,1995,421.0,4.526682,Estonia,1436634.0,293.04610638478556
1251,EST,1996,309.0,4.943015,Estonia,1415594.0,218.28292575413573
1252,EST,1997,262.0,13.050014,Estonia,1399535.0,187.2050359583719
1253,EST,1998,236.0,4.339833,Estonia,1386156.0,170.25500737290753
1254,EST,1999,238.0,-0.425028,Estonia,1375654.0,173.0086199000621
1255,EST,2000,263.0,10.087637,Estonia,1396985.0,188.2625797700047
1256,EST,2001,182.0,6.003674,Estonia,1388115.0,131.1130561949118
1257,EST,2002,178.0,6.771367,Estonia,1379350.0,129.04628991916482
1258,EST,2003,181.0,7.600265,Estonia,1370720.0,132.04739115209526
1259,EST,2004,192.0,6.804004,Estonia,1362550.0,140.91226010054677
1260,EST,2005,247.0,9.526429,Estonia,1354775.0,182.31809710099463
1261,EST,2006,256.0,9.765583,Estonia,1346810.0,190.07877874384658
1262,EST,2007,272.0,7.579142,Estonia,1340680.0,202.8821195214369
1263,EST,2008,274.0,-5.132,Estonia,1337090.0,204.92263048859837
1264,EST,2009,249.0,-14.629059,Estonia,1334515.0,186.58463936336423
1265,EST,2010,248.0,2.444266,Estonia,1331475.0,186.25959931654745
1266,EST,2011,241.0,7.263086,Estonia,1327439.0,181.55259865048413
1267,EST,2012,236.0,3.228202,Estonia,1322696.0,178.4234623828907
1268,EST,2013,225.0,1.45843,Estonia,1317997.0,170.71359039512228
1269,EST,2014,282.0,3.011363,Estonia,1314545.0,214.5228957548049
1270,EST,2015,289.0,1.85302,Estonia,1314608.0,219.83739639497097
1271,EST,2016,316.0,3.155566,Estonia,1315790.0,240.15990393603843
1272,EST,2017,367.0,5.792042,Estonia,1317384.0,278.5824027011107
1273,EST,2018,417.0,3.784205,Estonia,1321977.0,315.43665283132765
1274,EST,2019,392.0,3.739705,Estonia,1326855.0,295.4354469780044
1275,EST,2020,263.0,-0.551002,Estonia,1329479.0,197.8218535230718
1276,EST,2021,290.0,8.013465,Estonia,1330932.0,217.8924242560852
1277,POL,1991,40115.0,-7.015579,Poland,38108500.0,1052.652295419657
1278,POL,1992,32571.0,2.514979,Poland,38173500.0,853.2358835317694
1279,POL,1993,30865.0,3.73831,Poland,38221000.0,807.5403573951493
1280,POL,1994,27610.0,5.292802,Poland,38252000.0,721.7923245843355
1281,POL,1995,26635.0,6.951857,Poland,38274500.0,695.8941331696038
1282,POL,1996,26569.0,6.115543,Poland,38289000.0,693.9068662017812
1283,POL,1997,25806.0,6.449003,Poland,38292000.0,673.9266687558759
1284,POL,1998,25664.0,4.640515,Poland,38283500.0,670.3671294421879
1285,POL,1999,26198.0,4.654892,Poland,38270000.0,684.5570943297622
1286,POL,2000,24092.0,4.560985,Poland,38258477.5,629.7166425402056
1287,POL,2001,22469.0,1.258569,Poland,38248076.0,587.4543859408772
1288,POL,2002,20749.0,2.035863,Poland,38232301.0,542.7086379132661
1289,POL,2003,19638.0,3.498391,Poland,38195177.0,514.1486842697443
1290,POL,2004,18690.0,4.982845,Poland,38180249.0,489.5201181113303
1291,POL,2005,18157.0,3.506835,Poland,38161313.0,475.7959978997578
1292,POL,2006,18552.0,6.131136,Poland,38132277.0,486.5169735339959
1293,POL,2007,19859.0,7.061535,Poland,38115967.0,521.015248019288
1294,POL,2008,20195.0,4.199981,Poland,38115909.0,529.8312575990251
1295,POL,2009,18637.0,2.832184,Poland,38153389.0,488.47561090837826
1296,POL,2010,17921.0,2.934638,Poland,38516689.0,465.27883017151345
1297,POL,2011,18177.0,5.042188,Poland,38525670.0,471.81528575622434
1298,POL,2012,17826.0,1.545222,Poland,38533789.0,462.60698629973814
1299,POL,2013,16797.0,0.856557,Poland,38502396.0,436.2585642722079
1300,POL,2014,16015.0,3.836958,Poland,38483957.0,416.1474351507045
1301,POL,2015,17367.0,4.383299,Poland,38454576.0,451.6237547385778
1302,POL,2016,19175.0,2.953509,Poland,38426809.0,499.0005805582243
1303,POL,2017,20319.0,5.140018,Poland,38422346.0,528.8328828229281
1304,POL,2018,21043.0,5.945208,Poland,38413139.0,547.807353103843
1305,POL,2019,22056.0,4.450036,Poland,38386476.0,574.57735896361
1306,POL,2020,12487.0,-2.020116,Poland,38354173.0,325.5708316276302
1307,POL,2021,15844.0,6.847761,Poland,38162224.0,415.17496464566636
1308,ITA,1971,33948.0,1.818108,Italy,54073525.0,627.8118543224249
1309,ITA,1972,35394.0,3.690486,Italy,54381345.0,650.8481906800945
1310,ITA,1973,36359.0,7.125862,Italy,54751405.0,664.074282659961
1311,ITA,1974,37880.0,5.500141,Italy,55110870.0,687.3417167974303
1312,ITA,1975,36332.0,-2.090163,Italy,55440999.0,655.3272966816489
1313,ITA,1976,39118.0,7.125385,Italy,55718266.0,702.0677922747991
1314,ITA,1977,36361.0,2.560501,Italy,55955407.0,649.8210262325498
1315,ITA,1978,39211.0,3.24014,Italy,56155142.0,698.2619686012013
1316,ITA,1979,39688.0,5.959159,Italy,56317750.0,704.7156535905642
1317,ITA,1980,39587.0,3.430016,Italy,56433876.0,701.4758298721144
1318,ITA,1981,40090.0,0.844228,Italy,56501674.0,709.5364997504322
1319,ITA,1982,39542.0,0.413586,Italy,56543539.0,699.3195102273312
1320,ITA,1983,38840.0,1.169203,Italy,56564076.0,686.6549008950486
1321,ITA,1984,39045.0,3.225852,Italy,56576719.0,690.1248550662685
1322,ITA,1985,37401.0,2.798086,Italy,56593070.0,660.8759694429018
1323,ITA,1986,40500.0,2.859972,Italy,56596157.0,715.596290398304
1324,ITA,1987,41395.0,3.191961,Italy,56601936.0,731.335408739376
1325,ITA,1988,43343.0,4.194377,Italy,56629290.0,765.3813070939085
1326,ITA,1989,44443.0,3.388384,Italy,56671778.0,784.217498875719
1327,ITA,1990,44709.0,1.985775,Italy,56719239.0,788.2510553429674
1328,ITA,1991,45065.0,1.538448,Italy,56758522.0,793.977686733985
1329,ITA,1992,44409.0,0.834275,Italy,56797078.0,781.8888147731825
1330,ITA,1993,42720.0,-0.852806,Italy,56831823.0,751.6915302892888
1331,ITA,1994,43375.0,2.151024,Italy,56843400.0,763.0613228624608
1332,ITA,1995,43859.0,2.886837,Italy,56844301.0,771.5637140124214
1333,ITA,1996,44782.0,1.266785,Italy,56860279.0,787.5796740286835
1334,ITA,1997,43591.0,1.830212,Italy,56890371.0,766.2280845382429
1335,ITA,1998,41392.0,1.810615,Italy,56906744.0,727.3654595314748
1336,ITA,1999,43424.0,1.625728,Italy,56916316.0,762.9446712608736
1337,ITA,2000,47133.0,3.786955,Italy,56942108.0,827.7354256010333
1338,ITA,2001,46752.0,1.951372,Italy,56976976.0,820.5419676888433
1339,ITA,2002,45956.0,0.253943,Italy,57089823.0,804.9770972314979
1340,ITA,2003,45222.0,0.138627,Italy,57399187.0,787.8508801875539
1341,ITA,2004,49254.0,1.423594,Italy,57828178.0,851.730102926639
1342,ITA,2005,50088.0,0.817849,Italy,58166684.0,861.1114912447132
1343,ITA,2006,50185.0,1.79064,Italy,58399863.0,859.3342076846995
1344,ITA,2007,49780.0,1.487073,Italy,58756247.0,847.229061447713
1345,ITA,2008,49524.0,-0.962013,Italy,59211183.0,836.3960571434623
1346,ITA,2009,48124.0,-5.280937,Italy,59555456.0,808.0535895821199
1347,ITA,2010,47172.0,1.713296,Italy,59819402.0,788.5735801905877
1348,ITA,2011,46845.0,0.707333,Italy,60026844.0,780.4008486603094
1349,ITA,2012,46759.0,-2.980906,Italy,60191243.0,776.8405779558332
1350,ITA,2013,48739.0,-1.841065,Italy,60311616.0,808.1196166257591
1351,ITA,2014,49957.0,-0.004548,Italy,60320708.0,828.1898813256635
1352,ITA,2015,52207.0,0.778304,Italy,60229599.0,866.7997274894691
1353,ITA,2016,52178.0,1.293463,Italy,60115220.0,867.9665482385326
1354,ITA,2017,53231.0,1.667859,Italy,60002254.0,887.1500060647721
1355,ITA,2018,55493.0,0.925811,Italy,59877216.0,926.7798957119182
1356,ITA,2019,56586.0,0.483198,Italy,59729077.0,947.3777738102332
1357,ITA,2020,22269.0,-9.039953,Italy,59438845.0,374.65398259336973
1358,ITA,2021,27693.0,6.737277,Italy,59109666.0,468.5020551461076
1359,CHN,1978,109320.0,11.663427,China (People's Republic of),972205441.0,112.44536945561077
1360,CHN,1980,138320.0,7.832633,China (People's Republic of),1000089228.0,138.30765908419522
1361,CHN,1985,241610.0,13.430746,China (People's Republic of),1075589363.0,224.63033599189657
1362,CHN,1990,261263.0,3.919807,China (People's Republic of),1176883681.0,221.9956009399369
1363,CHN,1991,282810.0,9.262411,China (People's Republic of),1192897277.0,237.07825095488084
1364,CHN,1992,315224.0,14.224775,China (People's Republic of),1206711243.0,261.2257089909288
1365,CHN,1993,348330.0,13.883747,China (People's Republic of),1218817059.0,285.79350561912344
1366,CHN,1994,363600.0,13.036584,China (People's Republic of),1230020026.0,295.60494326455785
1367,CHN,1995,354570.0,10.953932,China (People's Republic of),1240920539.0,285.73142989939663
1368,CHN,1996,334760.0,9.922745,China (People's Republic of),1251636178.0,267.45791299746213
1369,CHN,1997,358486.0,9.23656,China (People's Republic of),1261996017.0,284.06270318680413
1370,CHN,1998,377342.0,7.846128,China (People's Republic of),1271982349.0,296.65663230048483
1371,CHN,1999,413590.0,7.661641,China (People's Republic of),1281514833.0,322.73524219130127
1372,CHN,2000,453259.0,8.489981,China (People's Republic of),1290550767.0,351.21361483023315
1373,CHN,2001,476682.0,8.335768,China (People's Republic of),1299129747.0,366.92408983842626
1374,CHN,2002,496940.0,9.133638,China (People's Republic of),1307352256.0,380.1117852662351
1375,CHN,2003,478861.0,10.038047,China (People's Republic of),1315303522.0,364.0688190904122
1376,CHN,2004,571220.0,10.113647,China (People's Republic of),1323084639.0,431.73352872703106
1377,CHN,2005,606196.0,11.394588,China (People's Republic of),1330776380.0,455.52055860805103
1378,CHN,2006,662212.0,12.720995,China (People's Republic of),1338408644.0,494.7756449188025
1379,CHN,2007,721631.0,14.230838,China (People's Republic of),1345993891.0,536.1324481672555
1380,CHN,2008,777860.0,9.65066,China (People's Republic of),1353569480.0,574.6731228012027
1381,CHN,2009,787889.0,9.398742,China (People's Republic of),1361169410.0,578.8324320335703
1382,CHN,2010,876218.0,10.63585,China (People's Republic of),1368810604.0,640.1309263965929
1383,CHN,2011,961229.0,9.550825,China (People's Republic of),1376497633.0,698.3150402555033
1384,CHN,2012,981233.0,7.86372,China (People's Republic of),1384206408.0,708.8776603900825
1385,CHN,2013,1059560.0,7.766147,China (People's Republic of),1391883335.0,761.2419614176931
1386,CHN,2014,1124190.0,7.425774,China (People's Republic of),1399453966.0,803.3061660564832
1387,CHN,2015,1196060.0,7.041319,China (People's Republic of),1406847868.0,850.1701052441016
1388,CHN,2016,1257930.0,6.848768,China (People's Republic of),1414049353.0,889.59412720017
1389,CHN,2017,1345690.0,6.947196,China (People's Republic of),1421021794.0,946.987587158709
1390,CHN,2018,1414660.0,6.749771,China (People's Republic of),1427647789.0,990.9026658395225
1391,CHN,2019,1470660.0,6.11012,China (People's Republic of),1433783692.0,1025.719575557845
1392,GBR,1970,36000.0,2.708581,United Kingdom,55710700.0,646.1954346292544
1393,GBR,1971,35000.0,3.504717,United Kingdom,55928013.0,625.8044604588401
1394,GBR,1972,34000.0,4.321668,United Kingdom,56096677.0,606.0965072850928
1395,GBR,1973,35000.0,6.523848,United Kingdom,56222893.0,622.5222170620071
1396,GBR,1974,36000.0,-2.484404,United Kingdom,56235642.0,640.1634038427088
1397,GBR,1975,36000.0,-1.47365,United Kingdom,56225718.0,640.2763945139837
1398,GBR,1976,33000.0,2.910266,United Kingdom,56216121.0,587.0202250347369
1399,GBR,1977,34000.0,2.45775,United Kingdom,56189910.0,605.0908428221366
1400,GBR,1978,35000.0,4.204261,United Kingdom,56178025.0,623.0194101697239
1401,GBR,1979,35000.0,3.749017,United Kingdom,56240053.0,622.3322726954044
1402,GBR,1980,35000.0,-2.031368,United Kingdom,56329673.0,621.3421476812052
1403,GBR,1981,34000.0,-0.787744,United Kingdom,56357464.0,603.2918727499874
1404,GBR,1982,31000.0,1.994891,United Kingdom,56290711.0,550.7125323039534
1405,GBR,1983,34000.0,4.221856,United Kingdom,56315677.0,603.7395235433288
1406,GBR,1984,35000.0,2.269105,United Kingdom,56409327.0,620.4647681756601
1407,GBR,1985,36000.0,4.147415,United Kingdom,56553955.0,636.5602547160495
1408,GBR,1986,37400.0,3.150341,United Kingdom,56683835.0,659.8000999755927
1409,GBR,1987,39000.0,5.392738,United Kingdom,56803958.0,686.5718758541439
1410,GBR,1988,41000.0,5.732414,United Kingdom,56916448.0,720.3541584323744
1411,GBR,1989,40000.0,2.577603,United Kingdom,57076451.0,700.8144216955606
1412,GBR,1990,40100.0,0.733755,United Kingdom,57237493.0,700.5897340751804
1413,GBR,1991,39100.0,-1.103122,United Kingdom,57438658.0,680.7262105601422
1414,GBR,1992,38300.0,0.401082,United Kingdom,57584530.0,665.1091881795336
1415,GBR,1993,37000.0,2.489831,United Kingdom,57713889.0,641.0935156353785
1416,GBR,1994,35700.0,3.846009,United Kingdom,57862145.0,616.9836946072428
1417,GBR,1995,37200.0,2.377278,United Kingdom,58024799.0,641.1051936603865
1418,GBR,1996,39200.0,1.907716,United Kingdom,58164374.0,673.9520655719599
1419,GBR,1997,42200.0,4.524067,United Kingdom,58314249.0,723.6653257765524
1420,GBR,1998,44100.0,3.157287,United Kingdom,58474943.0,754.1691832004009
1421,GBR,1999,46800.0,3.01407,United Kingdom,58684427.0,797.4858474804568
1422,GBR,2000,46506.213654,4.092653,United Kingdom,58886065.0,789.7660279049041
1423,GBR,2001,47471.882913,2.157428,United Kingdom,59113016.0,803.0698841859127
1424,GBR,2002,47992.683913,1.770765,United Kingdom,59365677.0,808.4247723309885
1425,GBR,2003,49224.35476,3.123053,United Kingdom,59636662.0,825.404258206135
1426,GBR,2004,50018.278,2.344971,United Kingdom,59950364.0,834.3281785578483
1427,GBR,2005,51361.639,2.668338,United Kingdom,60413276.0,850.1713927912136
1428,GBR,2006,53900.416,2.160405,United Kingdom,60827067.0,886.125513827586
1429,GBR,2007,57405.335,2.563461,United Kingdom,61319075.0,936.174183971301
1430,GBR,2008,60221.458,-0.154344,United Kingdom,61823772.0,974.0825584048803
1431,GBR,2009,60335.555,-4.510486,United Kingdom,62260486.0,969.0826216807881
1432,GBR,2010,63047.61,2.430073,United Kingdom,62759456.0,1004.5914037240858
1433,GBR,2011,66099.044,1.067611,United Kingdom,63285145.0,1044.4638153234853
1434,GBR,2012,69014.878,1.448457,United Kingdom,63705030.0,1083.350529777633
1435,GBR,2013,70703.517,1.819863,United Kingdom,64105654.0,1102.9217017269648
1436,GBR,2014,73714.966,3.199703,United Kingdom,64596752.0,1141.1559206568156
1437,GBR,2015,76060.135,2.393103,United Kingdom,65110034.0,1168.178394746346
1438,GBR,2016,78228.912,2.165206,United Kingdom,65648054.0,1191.6409890840023
1439,GBR,2017,79496.193,2.44357,United Kingdom,66040229.0,1203.7540481575254
1440,GBR,2018,80980.168,1.705021,United Kingdom,66435550.0,1218.9282394741972
1441,GBR,2019,82550.430261516,1.604309,United Kingdom,66796807.0,1235.8439567555376
1442,GBR,2020,24188.466688403,-11.030858,United Kingdom,67081234.0,360.5847007585311
1443,NZL,2017,544.54,4.3548,New Zealand,4813600.0,113.12531161708493
1444,NZL,2018,743.27,4.018963,New Zealand,4900600.0,151.66918336530222
1445,NZL,2019,776.56,2.594243,New Zealand,4979200.0,155.9607969151671
1446,NZL,2020,802.03456282044,-0.309335,New Zealand,5090200.0,157.56444988810654
1447,IND,1990,295640.0,5.533455,India,873277799.0,338.5406114051458
1448,IND,1991,314560.0,1.056832,India,891273202.0,352.9333085457224
1449,IND,1992,300100.0,5.482396,India,909307018.0,330.0315449671367
1450,IND,1993,296240.0,4.750777,India,927403866.0,319.429334792098
1451,IND,1994,319360.0,6.658924,India,945601828.0,337.7320036229879
1452,IND,1995,342000.0,7.574492,India,963922586.0,354.8002764612054
1453,IND,1996,357010.0,7.549522,India,982365248.0,363.4188004175001
1454,IND,1997,379900.0,4.049821,India,1000900028.0,379.55838682422336
1455,IND,1998,403880.0,6.184416,India,1019483586.0,396.1613561476212
1456,IND,1999,430670.0,8.845722,India,1038058154.0,414.88041719096213
1457,IND,2000,458000.0,3.840991,India,1056575548.0,433.4758653718153
1458,IND,2001,490900.0,4.823966,India,1075000094.0,456.6511228602739
1459,IND,2002,515000.0,3.803975,India,1093317187.0,471.04354173113353
1460,IND,2003,541200.0,7.860381,India,1111523146.0,486.89944239811626
1461,IND,2004,575700.0,7.922896,India,1129623466.0,509.6388463304108
1462,IND,2005,615614.0,9.284872,India,1147609924.0,536.4314015813617
1463,IND,2006,695764.0,9.263965,India,1165486291.0,596.9731307633201
1464,IND,2007,769956.0,9.80136,India,1183209471.0,650.7351562604251
1465,IND,2008,838032.0,3.890957,India,1200669762.0,697.9704382694365
1466,IND,2009,903465.0,8.479787,India,1217726217.0,741.9278548718312
1467,IND,2010,978508.0,10.259963,India,1234281163.0,792.7756084534849
1468,IND,2011,1046522.0,6.638353,India,1250287939.0,837.0247903351166
1469,IND,2012,1098103.0,5.456388,India,1265780243.0,867.5305259919435
1470,IND,2013,1140412.0,6.386108,India,1280842119.0,890.36110156212
1471,IND,2014,1147190.0,7.410227,India,1295600768.0,885.450231533052
1472,IND,2015,1143039.0,7.996254,India,1310152392.0,872.4473633598495
1473,IND,2016,1149835.0,8.256306,India,1324517250.0,868.116289161202
1474,IND,2017,1161333.0,6.795383,India,1338676779.0,867.5230781753928
1475,TUR,1971,5738.0,5.567896,Türkiye,36215000.0,158.44263426756868
1476,TUR,1972,5337.0,7.426006,Türkiye,37133000.0,143.7266043680823
1477,TUR,1973,5215.0,3.261778,Türkiye,38073000.0,136.97370840227984
1478,TUR,1974,5753.0,5.594193,Türkiye,39037000.0,147.3730050977278
1479,TUR,1975,4736.0,7.173137,Türkiye,40026000.0,118.32308999150553
1480,TUR,1976,4615.0,10.463037,Türkiye,40916000.0,112.79206178512074
1481,TUR,1977,5087.0,3.404815,Türkiye,41769000.0,121.78888649476885
1482,TUR,1978,5600.0,1.50451,Türkiye,42641000.0,131.32900260312846
1483,TUR,1979,6799.0,-0.624494,Türkiye,43531000.0,156.18754450851117
1484,TUR,1980,6011.0,-2.445789,Türkiye,44439000.0,135.26406984855646
1485,TUR,1981,6105.0,4.85516,Türkiye,45540000.0,134.05797101449275
1486,TUR,1982,5440.0,3.562828,Türkiye,46688000.0,116.51816312542837
1487,TUR,1983,5722.0,4.969058,Türkiye,47864000.0,119.54704997492897
1488,TUR,1984,6277.0,6.711784,Türkiye,49070000.0,127.91929896066843
1489,TUR,1985,6489.0,4.241582,Türkiye,50307000.0,128.9880135965174
1490,TUR,1986,6052.0,7.015288,Türkiye,51480000.0,117.56021756021757
1491,TUR,1987,6174.0,9.484278,Türkiye,52370000.0,117.89192285659729
1492,TUR,1988,6708.0,2.120352,Türkiye,53268000.0,125.92926334760081
1493,TUR,1989,6844.0,0.251641,Türkiye,54192000.0,126.29170357248303
1494,TUR,1990,6410.0,9.255308,Türkiye,55120000.0,116.29172714078375
1495,TUR,1991,6048.0,0.926516,Türkiye,56055000.0,107.8940326465079
1496,TUR,1992,6259.0,5.984283,Türkiye,56986000.0,109.83399431439301
1497,TUR,1993,7147.0,8.04202,Türkiye,57913000.0,123.4092518087476
1498,TUR,1994,6335.0,-5.455663,Türkiye,58837000.0,107.67034349134049
1499,TUR,1995,5797.0,7.191219,Türkiye,59756000.0,97.0111787937613
1500,TUR,1996,5229.0,7.005319,Türkiye,60671000.0,86.18615153862636
1501,TUR,1997,5840.0,7.528801,Türkiye,61582000.0,94.83290571920367
1502,TUR,1998,6160.0,3.091863,Türkiye,62464000.0,98.61680327868852
1503,TUR,1999,6146.0,-3.263168,Türkiye,63364000.0,96.99513919575784
1504,TUR,2000,5832.0,6.93324,Türkiye,64268751.0,90.74394490722248
1505,TUR,2001,5568.0,-5.750006,Türkiye,65166330.5,85.44289600593669
1506,TUR,2002,5204.0,6.447722,Türkiye,66002505.5,78.84549170637166
1507,TUR,2003,5878.0,5.763206,Türkiye,66794551.0,88.00119039650404
1508,TUR,2004,5163.0,9.795936,Türkiye,67598736.0,76.3771677624268
1509,TUR,2005,5036.0,8.992305,Türkiye,68435380.0,73.58766766546778
1510,TUR,2006,5277.0,6.947988,Türkiye,69295253.0,76.15240253181557
1511,TUR,2007,5553.0,5.043508,Türkiye,70158111.5,79.14979296442436
1512,TUR,2008,5097.0,0.815024,Türkiye,71051689.0,71.73650720674634
1513,TUR,2009,5374.0,-4.823154,Türkiye,72039215.0,74.59825874004873
1514,TUR,2010,5584.0,8.427104,Türkiye,73142162.0,76.34447557073852
1515,TUR,2011,7122.0,11.200111,Türkiye,74223642.0,95.95325435526324
1516,TUR,2012,6361.0,4.788493,Türkiye,75175836.0,84.61495526301829
1517,TUR,2013,6225.0,8.485817,Türkiye,76147634.0,81.7490928214526
1518,TUR,2014,7401.0,4.939715,Türkiye,77181894.0,95.8903651677685
1519,TUR,2015,8326.0,6.084487,Türkiye,78218488.0,106.4454224684067
1520,TUR,2016,7829.0,3.323084,Türkiye,79277971.0,98.75378874164174
1521,TUR,2017,8465.0,7.501998,Türkiye,80312708.0,105.40050523511174
1522,TUR,2018,8938.0,2.979885,Türkiye,81407211.0,109.79371348319499
1523,TUR,2019,14259.0,0.78361,Türkiye,82579448.0,172.67008130158487
1524,TUR,2020,8297.0,1.940032,Türkiye,83384688.0,99.50268087589414
1525,TUR,2021,10683.0,11.353496,Türkiye,84147326.0,126.95590588345017
1526,BEL,1971,8425.0,3.753021,Belgium,9673162.0,870.9664947201339
1527,BEL,1972,8168.0,5.255647,Belgium,9711115.0,841.09806134517
1528,BEL,1973,8093.0,6.122328,Belgium,9741721.0,830.7567009976984
1529,BEL,1974,8279.0,4.199634,Belgium,9772420.0,847.1801252913813
1530,BEL,1975,8528.0,-1.327,Belgium,9800700.0,870.1419286377503
1531,BEL,1976,8191.0,5.652751,Belgium,9818228.0,834.2645943850561
1532,BEL,1977,7667.0,0.626135,Belgium,9830358.0,779.930903838904
1533,BEL,1978,7136.0,2.841913,Belgium,9839534.0,725.237597634197
1534,BEL,1979,6955.0,2.341058,Belgium,9848382.0,706.2073749779405
1535,BEL,1980,6963.0,4.479501,Belgium,9859243.0,706.2408341086633
1536,BEL,1981,7078.0,-0.279284,Belgium,9858982.0,717.9240209587562
1537,BEL,1982,6879.0,0.594987,Belgium,9856303.0,697.9290307937977
1538,BEL,1983,6631.0,0.311843,Belgium,9855521.0,672.8208483346542
1539,BEL,1984,6444.0,2.466383,Belgium,9855372.0,653.8565971938958
1540,BEL,1985,6572.0,1.651793,Belgium,9858309.0,666.645770588039
1541,BEL,1986,6069.0,1.822762,Belgium,9861824.0,615.4033979920956
1542,BEL,1987,6270.0,2.306659,Belgium,9870234.0,635.2432981832042
1543,BEL,1988,6348.0,4.723209,Belgium,9901665.0,641.1042991254501
1544,BEL,1989,6400.0,3.469167,Belgium,9937697.0,644.0123903958835
1545,BEL,1990,6539.0,3.137402,Belgium,9967378.0,656.0401341255443
1546,BEL,1991,6771.0,1.833074,Belgium,10004486.0,676.7963891398318
1547,BEL,1992,6798.0,1.530655,Belgium,10045165.0,676.7434880362841
1548,BEL,1993,6694.0,-0.961873,Belgium,10084479.0,663.792348618109
1549,BEL,1994,6638.0,3.226971,Belgium,10115601.0,656.2140993896458
1550,BEL,1995,6757.0,2.384757,Belgium,10136814.0,666.5802489815834
1551,BEL,1996,6788.0,1.321451,Belgium,10156641.0,668.3311933541808
1552,BEL,1997,6980.0,3.793658,Belgium,10181246.0,685.5742411095852
1553,BEL,1998,7097.0,1.961808,Belgium,10203012.0,695.5789133640145
1554,BEL,1999,7354.0,3.542743,Belgium,10226419.0,719.1178065361883
1555,BEL,2000,7755.0,3.716679,Belgium,10251247.0,756.493331981953
1556,BEL,2001,8036.0,1.099619,Belgium,10286571.0,781.2127092692016
1557,BEL,2002,8260.0,1.706885,Belgium,10332783.0,799.3974130686767
1558,BEL,2003,8265.0,1.037983,Belgium,10376130.0,796.5397503693573
1559,BEL,2004,8676.0,3.571204,Belgium,10421133.0,832.5390339035113
1560,BEL,2005,9150.0,2.321737,Belgium,10478617.0,873.20683636018
1561,BEL,2006,9607.0,2.55235,Belgium,10547956.0,910.7925744096771
1562,BEL,2007,9932.0,3.676881,Belgium,10625701.0,934.714801404632
1563,BEL,2008,10406.0,0.446929,Belgium,10709976.0,971.6174900858788
1564,BEL,2009,10427.0,-2.020743,Belgium,10796498.0,965.7761248138054
1565,BEL,2010,10403.0,2.864293,Belgium,10895589.0,954.7900531123191
