LOCATION,SUBJECT,TIME,Rail mil km,rail mil km per pop,rail km per capita,,,,LOCATION,Time,Value,Population,,Country,Year,GDP Growth Rate
HUN,RAIL,1997,8672,0.000842721,842.7206505,,,,HUN,1997,10290.48,10290480,,Hungary,1997,3.143122
HUN,RAIL,1998,8884,0.000865333,865.3328229,,,,HUN,1998,10266.57,10266570,,Hungary,1998,3.900005
HUN,RAIL,1999,9514,0.000929326,929.325726,,,,HUN,1999,10237.53,10237530,,Hungary,1999,3.071027
HUN,RAIL,2000,9693,0.000949273,949.2731836,,,,HUN,2000,10210.97,10210970,,Hungary,2000,4.479195
HUN,RAIL,2001,10005,0.000982079,982.0791415,,,,HUN,2001,10187.57,10187570,,Hungary,2001,4.074088
HUN,RAIL,2002,10531,0.001036659,1036.658595,,,,HUN,2002,10158.6,10158600,,Hungary,2002,4.741287
HUN,RAIL,2003,10286,0.001015445,1015.444911,,,,HUN,2003,10129.55,10129550,,Hungary,2003,4.07425
HUN,RAIL,2004,10544,0.001043223,1043.22291,,,,HUN,2004,10107.14,10107140,,Hungary,2004,5.004621
HUN,RAIL,2005,9880,0.000979473,979.4727106,,,,HUN,2005,10087.06,10087060,,Hungary,2005,4.294278
HUN,RAIL,2006,9584,0.000951608,951.6083711,,,,HUN,2006,10071.37,10071370,,Hungary,2006,3.946067
HUN,RAIL,2007,8752,0.000870345,870.3452144,,,,HUN,2007,10055.78,10055780,,Hungary,2007,0.277373
HUN,RAIL,2008,8293,0.000826146,826.1457754,,,,HUN,2008,10038.18,10038180,,Hungary,2008,1.003943
HUN,RAIL,2009,8073,0.000805476,805.4764014,,,,HUN,2009,10022.64,10022640,,Hungary,2009,-6.597867
HUN,RAIL,2010,7692,0.000769198,769.1984616,,,,HUN,2010,10000.02,10000020,,Hungary,2010,1.076254
HUN,RAIL,2011,7806,0.000783828,783.8278816,,,,HUN,2011,9958.819,9958819,,Hungary,2011,1.866837
HUN,RAIL,2012,7806,0.000786867,786.8668436,,,,HUN,2012,9920.357,9920357,,Hungary,2012,-1.250226
HUN,RAIL,2013,7843,0.000793282,793.2820952,,,,HUN,2013,9886.773,9886773,,Hungary,2013,1.802522
HUN,RAIL,2014,7738,0.000786143,786.1426759,,,,HUN,2014,9842.997,9842997,,Hungary,2014,4.23221
HUN,RAIL,2015,7609.161,0.000776467,776.4665509,,,,HUN,2015,9799.728,9799728,,Hungary,2015,3.707316
HUN,RAIL,2016,7653.455,0.000784413,784.4133331,,,,HUN,2016,9756.916,9756916,,Hungary,2016,2.201002
HUN,RAIL,2017,7730.982,0.000795813,795.8126016,,,,HUN,2017,9714.576,9714576,,Hungary,2017,4.271976
HUN,RAIL,2018,7769.56,0.000803243,803.2433433,,,,HUN,2018,9672.735,9672735,,Hungary,2018,5.362332
HUN,RAIL,2019,7751.606,0.000804823,804.8229954,,,,HUN,2019,9631.442,9631442,,Hungary,2019,4.857792
HUN,RAIL,2020,4854.225,0.000506137,506.1366485,,,,HUN,2020,9590.74,9590740,,Hungary,2020,-4.547264
HUN,RAIL,2021,5435.389,0.000569113,569.1127199,,,,HUN,2021,9550.637,9550637,,Hungary,2021,7.117315
IRL,RAIL,1971,783,0.000262902,262.9016553,,,,IRL,1971,2978.3,2978300,,Ireland,1971,3.469888
IRL,RAIL,1972,844,0.000279064,279.0636159,,,,IRL,1972,3024.4,3024400,,Ireland,1972,6.489808
IRL,RAIL,1973,875,0.000284738,284.738041,,,,IRL,1973,3073,3073000,,Ireland,1973,4.721428
IRL,RAIL,1974,923,0.000295464,295.4640033,,,,IRL,1974,3123.9,3123900,,Ireland,1974,4.260229
IRL,RAIL,1975,899,0.000282954,282.953544,,,,IRL,1975,3177.2,3177200,,Ireland,1975,5.656646
IRL,RAIL,1976,788,0.000244129,244.1291282,,,,IRL,1976,3227.8,3227800,,Ireland,1976,1.394808
IRL,RAIL,1977,876,0.000267734,267.734344,,,,IRL,1977,3271.9,3271900,,Ireland,1977,8.2113
IRL,RAIL,1978,966,0.000291491,291.4906457,,,,IRL,1978,3314,3314000,,Ireland,1978,7.186729
IRL,RAIL,1979,1113,0.000330424,330.4239401,,,,IRL,1979,3368.4,3368400,,Ireland,1979,3.073036
IRL,RAIL,1980,1032,0.00030344,303.4401647,,,,IRL,1980,3401,3401000,,Ireland,1980,3.079329
IRL,RAIL,1981,995,0.00028895,288.950196,,,,IRL,1981,3443.5,3443500,,Ireland,1981,3.325216
IRL,RAIL,1982,887,0.000254885,254.8850575,,,,IRL,1982,3480,3480000,,Ireland,1982,2.283468
IRL,RAIL,1983,846,0.000241438,241.4383562,,,,IRL,1983,3504,3504000,,Ireland,1983,-0.244301
IRL,RAIL,1984,903,0.00025588,255.8798526,,,,IRL,1984,3529,3529000,,Ireland,1984,4.354373
IRL,RAIL,1985,1023,0.000288983,288.9830508,,,,IRL,1985,3540,3540000,,Ireland,1985,3.085615
IRL,RAIL,1986,1075,0.000303612,303.6122801,,,,IRL,1986,3540.7,3540700,,Ireland,1986,-0.428331
IRL,RAIL,1987,1196,0.000337234,337.2338926,,,,IRL,1987,3546.5,3546500,,Ireland,1987,4.663091
IRL,RAIL,1988,1180,0.000334211,334.2113462,,,,IRL,1988,3530.7,3530700,,Ireland,1988,5.217414
IRL,RAIL,1989,1220,0.000347628,347.6278672,,,,IRL,1989,3509.5,3509500,,Ireland,1989,5.81392
IRL,RAIL,1990,1226,0.000349706,349.7062012,,,,IRL,1990,3505.8,3505800,,Ireland,1990,8.466528
IRL,RAIL,1991,1290,0.000365885,365.8847888,,,,IRL,1991,3525.7,3525700,,Ireland,1991,1.92964
IRL,RAIL,1992,1226,0.000344915,344.9148966,,,,IRL,1992,3554.5,3554500,,Ireland,1992,3.343274
IRL,RAIL,1993,1274,0.000356453,356.4533729,,,,IRL,1993,3574.1,3574100,,Ireland,1993,2.692609
IRL,RAIL,1994,1260,0.000351376,351.3762235,,,,IRL,1994,3585.9,3585900,,Ireland,1994,5.755827
IRL,RAIL,1995,1291,0.000358482,358.4816594,,,,IRL,1995,3601.3,3601300,,Ireland,1995,9.634422
IRL,RAIL,1996,1295,0.000357153,357.1527069,,,,IRL,1996,3625.9,3625900,,Ireland,1996,7.379624
IRL,RAIL,1997,1387,0.000378548,378.5480349,,,,IRL,1997,3664,3664000,,Ireland,1997,11.021765
IRL,RAIL,1998,1421,0.000383764,383.7636383,,,,IRL,1998,3702.8,3702800,,Ireland,1998,8.766123
IRL,RAIL,1999,1458,0.000389673,389.6728672,,,,IRL,1999,3741.6,3741600,,Ireland,1999,10.529886
IRL,RAIL,2000,1389,0.00036652,366.5197773,,,,IRL,2000,3789.7,3789700,,Ireland,2000,9.403524
IRL,RAIL,2001,1515,0.000393813,393.8133611,,,,IRL,2001,3847,3847000,,Ireland,2001,5.305822
IRL,RAIL,2002,1628,0.000415603,415.6029817,,,,IRL,2002,3917.2,3917200,,Ireland,2002,5.899365
IRL,RAIL,2003,1601,0.000402251,402.2511997,,,,IRL,2003,3980.1,3980100,,Ireland,2003,3.014092
IRL,RAIL,2004,1582,0.000391081,391.0807871,,,,IRL,2004,4045.2,4045200,,Ireland,2004,6.788448
IRL,RAIL,2005,1781,0.000430838,430.8384537,,,,IRL,2005,4133.8,4133800,,Ireland,2005,5.739552
IRL,RAIL,2006,1872,0.00044225,442.2499941,,,,IRL,2006,4232.9,4232900,,Ireland,2006,4.987854
IRL,RAIL,2007,2007,0.000458649,458.6485066,,,,IRL,2007,4375.9,4375900,,Ireland,2007,5.310118
IRL,RAIL,2008,1976,0.00044056,440.5600642,,,,IRL,2008,4485.2,4485200,,Ireland,2008,-4.484071
IRL,RAIL,2009,1683,0.000371245,371.2445405,,,,IRL,2009,4533.4,4533400,,Ireland,2009,-5.095783
IRL,RAIL,2010,1678,0.000368419,368.4187415,,,,IRL,2010,4554.6,4554600,,Ireland,2010,1.682972
IRL,RAIL,2011,1638,0.000358048,358.0484393,,,,IRL,2011,4574.8,4574800,,Ireland,2011,0.833828
IRL,RAIL,2012,1578,0.000344143,344.1432404,,,,IRL,2012,4585.3,4585300,,Ireland,2012,-0.005541
IRL,RAIL,2013,1592,0.000346607,346.6068668,,,,IRL,2013,4593.1,4593100,,Ireland,2013,1.125691
IRL,RAIL,2014,1863,0.00040413,404.1302414,,,,IRL,2014,4609.9,4609900,,Ireland,2014,8.649352
IRL,RAIL,2015,1917,0.00041888,418.8798798,,,,IRL,2015,4576.491,4576491,,Ireland,2015,24.370447
IRL,RAIL,2016,1990,0.000430833,430.8332879,,,,IRL,2016,4618.956,4618956,,Ireland,2016,2.006654
IRL,RAIL,2017,2121,0.000455153,455.1532424,,,,IRL,2017,4659.969,4659969,,Ireland,2017,9.005344
IRL,RAIL,2018,2281,0.000485371,485.3709907,,,,IRL,2018,4699.498,4699498,,Ireland,2018,8.52754
IRL,RAIL,2019,2399,0.000506385,506.3854381,,,,IRL,2019,4737.498,4737498,,Ireland,2019,5.440936
IRL,RAIL,2020,834,0.000174697,174.6969667,,,,IRL,2020,4773.981,4773981,,Ireland,2020,6.184537
IRL,RAIL,2021,870,0.000180909,180.9092875,,,,IRL,2021,4809.04,4809040,,Ireland,2021,13.588247
ITA,RAIL,1971,33948,0.000627812,627.8123768,,,,ITA,1971,54073.48,54073480,,Italy,1971,1.818108
ITA,RAIL,1972,35394,0.000650848,650.8482505,,,,ITA,1972,54381.34,54381340,,Italy,1972,3.690486
ITA,RAIL,1973,36359,0.000664074,664.0743433,,,,ITA,1973,54751.4,54751400,,Italy,1973,7.125862
ITA,RAIL,1974,37880,0.000687342,687.3418415,,,,ITA,1974,55110.86,55110860,,Italy,1974,5.500141
ITA,RAIL,1975,36332,0.000655327,655.3272849,,,,ITA,1975,55441,55441000,,Italy,1975,-2.090163
ITA,RAIL,1976,39118,0.000702068,702.0679939,,,,ITA,1976,55718.25,55718250,,Italy,1976,7.125385
ITA,RAIL,1977,36361,0.000649821,649.8209914,,,,ITA,1977,55955.41,55955410,,Italy,1977,2.560501
ITA,RAIL,1978,39211,0.000698262,698.2619935,,,,ITA,1978,56155.14,56155140,,Italy,1978,3.24014
ITA,RAIL,1979,39688,0.000704716,704.7157787,,,,ITA,1979,56317.74,56317740,,Italy,1979,5.959159
ITA,RAIL,1980,39587,0.000701476,701.4757802,,,,ITA,1980,56433.88,56433880,,Italy,1980,3.430016
ITA,RAIL,1981,40090,0.000709537,709.53655,,,,ITA,1981,56501.67,56501670,,Italy,1981,0.844228
ITA,RAIL,1982,39542,0.000699319,699.3194979,,,,ITA,1982,56543.54,56543540,,Italy,1982,0.413586
ITA,RAIL,1983,38840,0.000686655,686.6549737,,,,ITA,1983,56564.07,56564070,,Italy,1983,1.169203
ITA,RAIL,1984,39045,0.000690125,690.1249648,,,,ITA,1984,56576.71,56576710,,Italy,1984,3.225852
ITA,RAIL,1985,37401,0.000660876,660.8759694,,,,ITA,1985,56593.07,56593070,,Italy,1985,2.798086
ITA,RAIL,1986,40500,0.000715596,715.5963789,,,,ITA,1986,56596.15,56596150,,Italy,1986,2.859972
ITA,RAIL,1987,41395,0.000731335,731.3354863,,,,ITA,1987,56601.93,56601930,,Italy,1987,3.191961
ITA,RAIL,1988,43343,0.000765381,765.3814423,,,,ITA,1988,56629.28,56629280,,Italy,1988,4.194377
ITA,RAIL,1989,44443,0.000784217,784.2174712,,,,ITA,1989,56671.78,56671780,,Italy,1989,3.388384
ITA,RAIL,1990,44709,0.000788251,788.2511804,,,,ITA,1990,56719.23,56719230,,Italy,1990,1.985775
ITA,RAIL,1991,45065,0.000793978,793.9777147,,,,ITA,1991,56758.52,56758520,,Italy,1991,1.538448
ITA,RAIL,1992,44409,0.000781889,781.8887872,,,,ITA,1992,56797.08,56797080,,Italy,1992,0.834275
ITA,RAIL,1993,42720,0.000751692,751.69157,,,,ITA,1993,56831.82,56831820,,Italy,1993,-0.852806
ITA,RAIL,1994,43375,0.000763061,763.0614571,,,,ITA,1994,56843.39,56843390,,Italy,1994,2.151024
ITA,RAIL,1995,43859,0.000771564,771.5637276,,,,ITA,1995,56844.3,56844300,,Italy,1995,2.886837
ITA,RAIL,1996,44782,0.00078758,787.5796602,,,,ITA,1996,56860.28,56860280,,Italy,1996,1.266785
ITA,RAIL,1997,43591,0.000766228,766.228098,,,,ITA,1997,56890.37,56890370,,Italy,1997,1.830212
ITA,RAIL,1998,41392,0.000727366,727.3655107,,,,ITA,1998,56906.74,56906740,,Italy,1998,1.810615
ITA,RAIL,1999,43424,0.000762945,762.9447517,,,,ITA,1999,56916.31,56916310,,Italy,1999,1.625728
ITA,RAIL,2000,47133,0.000827736,827.7355419,,,,ITA,2000,56942.1,56942100,,Italy,2000,3.786955
ITA,RAIL,2001,46752,0.000820539,820.5385978,,,,ITA,2001,56977.21,56977210,,Italy,2001,1.951372
ITA,RAIL,2002,45956,0.000804025,804.0253755,,,,ITA,2002,57157.4,57157400,,Italy,2002,0.253943
ITA,RAIL,2003,45222,0.000785041,785.040791,,,,ITA,2003,57604.65,57604650,,Italy,2003,0.138627
ITA,RAIL,2004,49254,0.000846648,846.647976,,,,ITA,2004,58175.3,58175300,,Italy,2004,1.423594
ITA,RAIL,2005,50088,0.000854641,854.6413537,,,,ITA,2005,58607.04,58607040,,Italy,2005,0.817849
ITA,RAIL,2006,50185,0.000851438,851.4375867,,,,ITA,2006,58941.49,58941490,,Italy,2006,1.79064
ITA,RAIL,2007,49780,0.000838396,838.3960463,,,,ITA,2007,59375.28,59375280,,Italy,2007,1.487073
ITA,RAIL,2008,49524,0.000827715,827.7151192,,,,ITA,2008,59832.18,59832180,,Italy,2008,-0.962013
ITA,RAIL,2009,48124,0.000799499,799.4989426,,,,ITA,2009,60192.7,60192700,,Italy,2009,-5.280937
ITA,RAIL,2010,47172,0.000779917,779.9167308,,,,ITA,2010,60483.38,60483380,,Italy,2010,1.713296
ITA,RAIL,2011,46845,0.000772683,772.6826777,,,,ITA,2011,60626.44,60626440,,Italy,2011,0.707333
ITA,RAIL,2012,46759,0.000767595,767.5954836,,,,ITA,2012,60916.2,60916200,,Italy,2012,-2.980906
ITA,RAIL,2013,48739,0.000796671,796.6705874,,,,ITA,2013,61178.36,61178360,,Italy,2013,-1.841065
ITA,RAIL,2014,49957,0.000813398,813.3983679,,,,ITA,2014,61417.63,61417630,,Italy,2014,-0.004548
ITA,RAIL,2015,52207,0.000847009,847.0091283,,,,ITA,2015,61636.88,61636880,,Italy,2015,0.778304
ITA,RAIL,2016,52178,0.000843782,843.7822363,,,,ITA,2016,61838.23,61838230,,Italy,2016,1.293463
ITA,RAIL,2017,53231,0.00085824,858.2403228,,,,ITA,2017,62023.42,62023420,,Italy,2017,1.667859
ITA,RAIL,2018,55493,0.000892256,892.2559139,,,,ITA,2018,62194.04,62194040,,Italy,2018,0.925811
ITA,RAIL,2019,56586,0.000907532,907.5324423,,,,ITA,2019,62351.49,62351490,,Italy,2019,0.483198
ITA,RAIL,2020,22269,0.000356321,356.3209324,,,,ITA,2020,62497.03,62497030,,Italy,2020,-9.039953
ITA,RAIL,2021,27693,0.000442156,442.1557941,,,,ITA,2021,62631.77,62631770,,Italy,2021,6.737277
JPN,RAIL,1971,290040,0.002761944,2761.943759,,,,JPN,1971,105013,105013000,,Japan,1971,4.698992
JPN,RAIL,1972,300298,0.002797764,2797.76401,,,,JPN,1972,107335,107335000,,Japan,1972,8.413547
JPN,RAIL,1973,314037,0.002888759,2888.759084,,,,JPN,1973,108710,108710000,,Japan,1973,8.0326
JPN,RAIL,1974,324170,0.002945688,2945.68783,,,,JPN,1974,110049,110049000,,Japan,1974,-1.22524
JPN,RAIL,1975,323800,0.002892621,2892.621047,,,,JPN,1975,111940,111940000,,Japan,1975,3.091576
JPN,RAIL,1976,319566,0.002825742,2825.742101,,,,JPN,1976,113091,113091000,,Japan,1976,3.974984
JPN,RAIL,1977,312297,0.002735752,2735.751704,,,,JPN,1977,114154,114154000,,Japan,1977,4.390338
JPN,RAIL,1978,311129,0.002701429,2701.429167,,,,JPN,1978,115172,115172000,,Japan,1978,5.271942
JPN,RAIL,1979,312460,0.002690536,2690.535851,,,,JPN,1979,116133,116133000,,Japan,1979,5.484042
JPN,RAIL,1980,314542,0.002686992,2686.992252,,,,JPN,1980,117061,117061000,,Japan,1980,2.817591
JPN,RAIL,1981,316204,0.002682332,2682.331784,,,,JPN,1981,117884,117884000,,Japan,1981,4.260624
JPN,RAIL,1982,316347,0.002665232,2665.231604,,,,JPN,1982,118694,118694000,,Japan,1982,3.279743
JPN,RAIL,1983,321452,0.002690358,2690.357624,,,,JPN,1983,119483,119483000,,Japan,1983,3.630199
JPN,RAIL,1984,324136,0.002695832,2695.831531,,,,JPN,1984,120236,120236000,,Japan,1984,4.41088
JPN,RAIL,1985,330102,0.002726989,2726.988848,,,,JPN,1985,121050,121050000,,Japan,1985,5.159808
JPN,RAIL,1986,334741,0.002751221,2751.220515,,,,JPN,1986,121670,121670000,,Japan,1986,3.294048
JPN,RAIL,1987,344737,0.002819589,2819.588599,,,,JPN,1987,122265,122265000,,Japan,1987,4.648861
JPN,RAIL,1988,361771,0.00294645,2946.449805,,,,JPN,1988,122782,122782000,,Japan,1988,6.661637
JPN,RAIL,1989,368818,0.002992341,2992.341019,,,,JPN,1989,123254,123254000,,Japan,1989,4.925785
JPN,RAIL,1990,387478,0.003134606,3134.605584,,,,JPN,1990,123613,123613000,,Japan,1990,4.840929
JPN,RAIL,1991,400084,0.003225365,3225.365397,,,,JPN,1991,124043,124043000,,Japan,1991,3.523357
JPN,RAIL,1992,402287,0.003232467,3232.467136,,,,JPN,1992,124452,124452000,,Japan,1992,0.900586
JPN,RAIL,1993,402792,0.003228405,3228.405402,,,,JPN,1993,124765,124765000,,Japan,1993,-0.45922
JPN,RAIL,1994,396406,0.003170411,3170.411011,,,,JPN,1994,125033,125033000,,Japan,1994,1.083383
JPN,RAIL,1995,400084,0.003186118,3186.117814,,,,JPN,1995,125571,125571000,,Japan,1995,2.631
JPN,RAIL,1996,402156,0.003195138,3195.137647,,,,JPN,1996,125865,125865000,,Japan,1996,3.133871
JPN,RAIL,1997,395278,0.003133024,3133.024214,,,,JPN,1997,126165,126165000,,Japan,1997,0.981229
JPN,RAIL,1998,388917,0.003074734,3074.734362,,,,JPN,1998,126488,126488000,,Japan,1998,-1.27033
JPN,RAIL,1999,385098,0.003039783,3039.783401,,,,JPN,1999,126686,126686000,,Japan,1999,-0.33393
JPN,RAIL,2000,384287,0.003027622,3027.622177,,,,JPN,2000,126927,126927000,,Japan,2000,2.764648
JPN,RAIL,2001,385402,0.003027748,3027.747663,,,,JPN,2001,127290,127290000,,Japan,2001,0.386103
JPN,RAIL,2002,382239,0.002999435,2999.435015,,,,JPN,2002,127437,127437000,,Japan,2002,0.041962
JPN,RAIL,2003,385012,0.003016792,3016.791644,,,,JPN,2003,127623,127623000,,Japan,2003,1.535125
JPN,RAIL,2004,385163,0.003016486,3016.485754,,,,JPN,2004,127686,127686000,,Japan,2004,2.186116
JPN,RAIL,2005,391215,0.003061941,3061.940877,,,,JPN,2005,127767,127767000,,Japan,2005,1.803901
JPN,RAIL,2006,395908,0.003098648,3098.647549,,,,JPN,2006,127768,127768000,,Japan,2006,1.37235
JPN,RAIL,2007,405544,0.003174016,3174.01581,,,,JPN,2007,127770,127770000,,Japan,2007,1.483969
JPN,RAIL,2008,404585,0.003168444,3168.444382,,,,JPN,2008,127692,127692000,,Japan,2008,-1.224289
JPN,RAIL,2009,393765,0.003088135,3088.134955,,,,JPN,2009,127509,127509000,,Japan,2009,-5.693236
JPN,RAIL,2010,393466,0.003072561,3072.560871,,,,JPN,2010,128058,128058000,,Japan,2010,4.097918
JPN,RAIL,2011,395067,0.003091315,3091.315269,,,,JPN,2011,127799,127799000,,Japan,2011,0.02381
JPN,RAIL,2012,404396,0.00317136,3171.360232,,,,JPN,2012,127515,127515000,,Japan,2012,1.374751
JPN,RAIL,2013,414387,0.003255303,3255.302602,,,,JPN,2013,127296,127296000,,Japan,2013,2.0051
JPN,RAIL,2014,413970,0.003260921,3260.920938,,,,JPN,2014,126948.8,126948800,,Japan,2014,0.296206
JPN,RAIL,2015,427486,0.003376739,3376.738682,,,,JPN,2015,126597.3,126597300,,Japan,2015,1.560627
JPN,RAIL,2016,431799,0.003421724,3421.724116,,,,JPN,2016,126193.4,126193400,,Japan,2016,0.753827
JPN,RAIL,2017,437363,0.003478348,3478.348353,,,,JPN,2017,125738.7,125738700,,Japan,2017,1.675332
JPN,RAIL,2018,441614,0.003526254,3526.254432,,,,JPN,2018,125236,125236000,,Japan,2018,0.584068
JPN,RAIL,2019,435063,0.003489196,3489.196286,,,,JPN,2019,124688.6,124688600,,Japan,2019,-0.240351
JPN,RAIL,2020,263211,0.002120961,2120.960613,,,,JPN,2020,124099.9,124099900,,Japan,2020,-4.506905
KOR,RAIL,1970,9819,0.000304552,304.5517128,,,,KOR,1970,32240.83,32240830,,Korea,1970,10.052735
KOR,RAIL,1971,8750,0.000266097,266.0973703,,,,KOR,1971,32882.7,32882700,,Korea,1971,10.545514
KOR,RAIL,1972,10062,0.00030031,300.3097112,,,,KOR,1972,33505.41,33505410,,Korea,1972,7.214361
KOR,RAIL,1973,10270,0.000301145,301.1452021,,,,KOR,1973,34103.15,34103150,,Korea,1973,14.898323
KOR,RAIL,1974,11283,0.000325231,325.230952,,,,KOR,1974,34692.27,34692270,,Korea,1974,9.511835
KOR,RAIL,1975,13269,0.000376098,376.0976601,,,,KOR,1975,35280.73,35280730,,Korea,1975,7.839933
KOR,RAIL,1976,14693,0.000409864,409.8635034,,,,KOR,1976,35848.52,35848520,,Korea,1976,13.221448
KOR,RAIL,1977,17650,0.000484733,484.7329712,,,,KOR,1977,36411.8,36411800,,Korea,1977,12.335982
KOR,RAIL,1978,20837,0.000563632,563.6316521,,,,KOR,1978,36969.18,36969180,,Korea,1978,10.952986
KOR,RAIL,1979,22290,0.000593858,593.8579265,,,,KOR,1979,37534.23,37534230,,Korea,1979,8.671227
KOR,RAIL,1980,22566,0.000591914,591.9141785,,,,KOR,1980,38123.77,38123770,,Korea,1980,-1.645688
KOR,RAIL,1981,22786,0.000588432,588.4320144,,,,KOR,1981,38723.25,38723250,,Korea,1981,7.246176
KOR,RAIL,1982,22343,0.000568143,568.1432424,,,,KOR,1982,39326.35,39326350,,Korea,1982,8.338078
KOR,RAIL,1983,23244,0.000582405,582.4045863,,,,KOR,1983,39910.4,39910400,,Korea,1983,13.376174
KOR,RAIL,1984,24194,0.000598773,598.7730523,,,,KOR,1984,40405.96,40405960,,Korea,1984,10.55164
KOR,RAIL,1985,27072,0.000663436,663.4360754,,,,KOR,1985,40805.74,40805740,,Korea,1985,7.838864
KOR,RAIL,1986,30791,0.000747106,747.1063006,,,,KOR,1986,41213.68,41213680,,Korea,1986,11.327261
KOR,RAIL,1987,32421,0.000778945,778.9448242,,,,KOR,1987,41621.69,41621690,,Korea,1987,12.723692
KOR,RAIL,1988,34535,0.000821651,821.6505576,,,,KOR,1988,42031.25,42031250,,Korea,1988,11.987716
KOR,RAIL,1989,36742,0.000865555,865.555499,,,,KOR,1989,42449.04,42449040,,Korea,1989,7.072894
KOR,RAIL,1990,41093,0.000958565,958.565201,,,,KOR,1990,42869.28,42869280,,Korea,1990,9.877553
KOR,RAIL,1991,45361,0.001047702,1047.702197,,,,KOR,1991,43295.7,43295700,,Korea,1991,10.778056
KOR,RAIL,1992,47757,0.001091639,1091.639473,,,,KOR,1992,43747.96,43747960,,Korea,1992,6.198643
KOR,RAIL,1993,46861,0.001060332,1060.332443,,,,KOR,1993,44194.63,44194630,,Korea,1993,6.877474
KOR,RAIL,1994,45254,0.00101372,1013.719509,,,,KOR,1994,44641.54,44641540,,Korea,1994,9.268666
KOR,RAIL,1995,43340,0.000961125,961.1249997,,,,KOR,1995,45092.99,45092990,,Korea,1995,9.614565
KOR,RAIL,1996,42439,0.00093222,932.2196224,,,,KOR,1996,45524.68,45524680,,Korea,1996,7.890703
KOR,RAIL,1997,41764,0.00090883,908.8301717,,,,KOR,1997,45953.58,45953580,,Korea,1997,6.170552
KOR,RAIL,1998,44121,0.000953215,953.2153004,,,,KOR,1998,46286.5,46286500,,Korea,1998,-5.129448
KOR,RAIL,1999,46851,0.001005027,1005.026527,,,,KOR,1999,46616.68,46616680,,Korea,1999,11.466942
KOR,RAIL,2000,49558,0.001054244,1054.243619,,,,KOR,2000,47008.11,47008110,,Korea,2000,9.060833
KOR,RAIL,2001,59151,0.001249035,1249.034997,,,,KOR,2001,47357.36,47357360,,Korea,2001,4.8524
KOR,RAIL,2002,51929,0.001090437,1090.437271,,,,KOR,2002,47622.18,47622180,,Korea,2002,7.725143
KOR,RAIL,2003,50983,0.001065268,1065.268179,,,,KOR,2003,47859.31,47859310,,Korea,2003,3.147291
KOR,RAIL,2004,52749,0.001098036,1098.035967,,,,KOR,2004,48039.41,48039410,,Korea,2004,5.197391
KOR,RAIL,2005,54641,0.001135089,1135.088894,,,,KOR,2005,48138.08,48138080,,Korea,2005,4.308543
KOR,RAIL,2006,55526,0.001147897,1147.896663,,,,KOR,2006,48371.95,48371950,,Korea,2006,5.264327
KOR,RAIL,2007,55730,0.001146763,1146.763269,,,,KOR,2007,48597.65,48597650,,Korea,2007,5.799548
KOR,RAIL,2008,56766,0.001159704,1159.703935,,,,KOR,2008,48948.7,48948700,,Korea,2008,3.012985
KOR,RAIL,2009,55489,0.001128237,1128.237056,,,,KOR,2009,49182.04,49182040,,Korea,2009,0.792699
KOR,RAIL,2010,58381,0.001181554,1181.553589,,,,KOR,2010,49410.37,49410370,,Korea,2010,6.804825
KOR,RAIL,2011,63044,0.001266467,1266.466638,,,,KOR,2011,49779.44,49779440,,Korea,2011,3.685668
KOR,RAIL,2012,70079,0.001401456,1401.455551,,,,KOR,2012,50004.44,50004440,,Korea,2012,2.402531
KOR,RAIL,2013,66353,0.001321255,1321.255197,,,,KOR,2013,50219.67,50219670,,Korea,2013,3.164709
KOR,RAIL,2014,67860,0.001345789,1345.789055,,,,KOR,2014,50423.95,50423950,,Korea,2014,3.202454
KOR,RAIL,2015,68371,0.00135075,1350.750389,,,,KOR,2015,50617.05,50617050,,Korea,2015,2.809103
KOR,RAIL,2016,86871,0.001710012,1710.011592,,,,KOR,2016,50801.41,50801410,,Korea,2016,2.946882
KOR,RAIL,2017,89964,0.001764813,1764.812506,,,,KOR,2017,50976.52,50976520,,Korea,2017,3.159636
KOR,RAIL,2018,92193,0.001802733,1802.732814,,,,KOR,2018,51140.69,51140690,,Korea,2018,2.907404
KOR,RAIL,2019,100381,0.001956985,1956.984589,,,,KOR,2019,51293.71,51293710,,Korea,2019,2.243978
LUX,RAIL,1971,207,0.000604528,604.5278258,,,,LUX,1971,342.416,342416,,Luxembourg,1971,2.667236
LUX,RAIL,1972,208,0.000600124,600.1240641,,,,LUX,1972,346.595,346595,,Luxembourg,1972,6.598193
LUX,RAIL,1973,217,0.000619214,619.2144822,,,,LUX,1973,350.444,350444,,Luxembourg,1973,8.312677
LUX,RAIL,1974,231,0.000650622,650.6217522,,,,LUX,1974,355.045,355045,,Luxembourg,1974,4.212467
LUX,RAIL,1975,234,0.00065191,651.9104598,,,,LUX,1975,358.945,358945,,Luxembourg,1975,-6.571371
LUX,RAIL,1976,240,0.000665325,665.3249281,,,,LUX,1976,360.726,360726,,Luxembourg,1976,2.534332
LUX,RAIL,1977,240,0.00066417,664.1704926,,,,LUX,1977,361.353,361353,,Luxembourg,1977,1.569777
LUX,RAIL,1978,239,0.000660214,660.2136993,,,,LUX,1978,362.004,362004,,Luxembourg,1978,4.074971
LUX,RAIL,1979,241,0.000664186,664.1863029,,,,LUX,1979,362.85,362850,,Luxembourg,1979,2.345609
