Entity,Code,Year,Productivity: output per hour worked
Sweden,SWE,1983,30.2728628484306
Sweden,SWE,1984,31.454865330558288
Sweden,SWE,1985,31.785459306311992
Sweden,SWE,1986,33.88539319678955
Sweden,SWE,1987,34.90929691490342
Sweden,SWE,1988,35.3623473260263
Sweden,SWE,1989,35.82385677915216
Sweden,SWE,1990,36.17643182839351
Sweden,SWE,1991,36.89616383703102
Sweden,SWE,1992,37.865354256509505
Sweden,SWE,1993,37.79535958071145
Sweden,SWE,1994,39.58877539286297
Sweden,SWE,1995,41.5398882089282
Sweden,SWE,1996,42.87687594540378
Sweden,SWE,1997,44.84882432644461
Sweden,SWE,1998,45.99834346201486
Sweden,SWE,1999,47.30134351187493
Sweden,SWE,2000,49.930681586458526
Sweden,SWE,2001,48.276640007929345
Sweden,SWE,2002,49.211045928138525
Sweden,SWE,2003,51.322451507635066
Sweden,SWE,2004,53.31366447056018
Sweden,SWE,2005,55.468350862148945
Sweden,SWE,2006,56.86028102087825
Sweden,SWE,2007,58.84280564952971
Sweden,SWE,2008,59.52371310972882
Sweden,SWE,2009,57.281888452251195
Sweden,SWE,2010,58.980329446429124
Sweden,SWE,2011,61.89217579097464
Sweden,SWE,2012,62.10690909415895
Sweden,SWE,2013,61.80890411088939
Sweden,SWE,2014,61.54204200992077
Sweden,SWE,2015,63.007226629189724
Sweden,SWE,2016,62.60931524855339
Sweden,SWE,2017,64.33746949580043
Sweden,SWE,2018,63.7641027237026
Sweden,SWE,2019,65.53587378808955
Switzerland,CHE,1950,15.773409297761608
Switzerland,CHE,1951,16.673875376797106
Switzerland,CHE,1952,16.39983638262258
Switzerland,CHE,1953,16.98946777604342
Switzerland,CHE,1954,18.03193689064137
Switzerland,CHE,1955,19.082585951986577
Switzerland,CHE,1956,19.974680734090455
Switzerland,CHE,1957,20.34227611595816
Switzerland,CHE,1958,19.803475866704694
Switzerland,CHE,1959,21.428202736488885
Switzerland,CHE,1960,22.737736214611875
Switzerland,CHE,1961,23.567085953287254
Switzerland,CHE,1962,23.763697216084022
Switzerland,CHE,1963,24.445429072853976
Switzerland,CHE,1964,25.46338077033978
Switzerland,CHE,1965,26.199947147917225
Switzerland,CHE,1966,26.889847874445493
Switzerland,CHE,1967,27.606854623011838
Switzerland,CHE,1968,28.411538357633923
Switzerland,CHE,1969,29.49755134208959
Switzerland,CHE,1970,30.962075264821358
Switzerland,CHE,1971,31.94060620303696
Switzerland,CHE,1972,32.95809834382419
Switzerland,CHE,1973,34.04999528796112
Switzerland,CHE,1974,35.01115892378061
Switzerland,CHE,1975,33.09953327556111
Switzerland,CHE,1976,33.39593684560085
Switzerland,CHE,1977,34.41299444440245
Switzerland,CHE,1978,35.13214799867846
Switzerland,CHE,1979,36.42844940220581
Switzerland,CHE,1980,37.885779622754825
Switzerland,CHE,1981,37.58595398489293
Switzerland,CHE,1982,37.51894731852499
Switzerland,CHE,1983,38.16774371193189
Switzerland,CHE,1984,38.62006964745241
Switzerland,CHE,1985,38.90455520998271
Switzerland,CHE,1986,40.51383396762124
Switzerland,CHE,1987,40.41738198861504
Switzerland,CHE,1988,40.271112396923805
Switzerland,CHE,1989,41.45908065334754
Switzerland,CHE,1990,42.74608102273736
Switzerland,CHE,1991,41.56144413246709
Switzerland,CHE,1992,42.01208366147441
Switzerland,CHE,1993,42.97604492818894
Switzerland,CHE,1994,43.79014654078193
Switzerland,CHE,1995,45.12358304206689
Switzerland,CHE,1996,46.42875785719281
Switzerland,CHE,1997,48.61448315174298
Switzerland,CHE,1998,49.18250425597089
Switzerland,CHE,1999,49.91327193122235
Switzerland,CHE,2000,50.32069966133865
Switzerland,CHE,2001,50.607608926096596
Switzerland,CHE,2002,51.17819924414919
Switzerland,CHE,2003,51.97886243587427
Switzerland,CHE,2004,52.80622179478982
Switzerland,CHE,2005,57.02137535129439
Switzerland,CHE,2006,59.944504166941115
Switzerland,CHE,2007,64.84992434703857
Switzerland,CHE,2008,68.55738374204567
Switzerland,CHE,2009,67.56619636883492
Switzerland,CHE,2010,70.88481894493682
Switzerland,CHE,2011,76.30334712114336
Switzerland,CHE,2012,78.00943598040884
Switzerland,CHE,2013,77.79824392263204
Switzerland,CHE,2014,78.75374494080553
Switzerland,CHE,2015,77.43622337493132
Switzerland,CHE,2016,77.82246925210156
Switzerland,CHE,2017,80.58822761989418
Switzerland,CHE,2018,81.96831167724375
Switzerland,CHE,2019,82.9186548239633
Taiwan,TWN,1951,1.7312752742029445
Taiwan,TWN,1952,1.9633272149619168
Taiwan,TWN,1953,2.1465368356636922
Taiwan,TWN,1954,2.317855943780306
Taiwan,TWN,1955,2.471121337183263
Taiwan,TWN,1956,2.641868221225646
Taiwan,TWN,1957,2.831627529465526
Taiwan,TWN,1958,3.009314721324432
Taiwan,TWN,1959,3.2690339286834935
Taiwan,TWN,1960,3.4752659910247647
Taiwan,TWN,1961,3.660053773831
Taiwan,TWN,1962,3.8001553959503096
Taiwan,TWN,1963,4.036153838970031
Taiwan,TWN,1964,4.502320836792142
Taiwan,TWN,1965,5.095515510006587
Taiwan,TWN,1966,5.366586013574792
Taiwan,TWN,1967,5.791474337110603
Taiwan,TWN,1968,6.168898795468538
Taiwan,TWN,1969,6.5292196640429845
Taiwan,TWN,1970,7.150299569820849
Taiwan,TWN,1971,7.8370459381201085
Taiwan,TWN,1972,8.540299068699262
Taiwan,TWN,1973,9.067833120789771
Taiwan,TWN,1974,9.318994027934519
Taiwan,TWN,1975,9.282202173527478
Taiwan,TWN,1976,10.448288438488351
Taiwan,TWN,1977,10.780841172695625
Taiwan,TWN,1978,11.854255860579377
Taiwan,TWN,1979,12.410400637549353
Taiwan,TWN,1980,13.274426599942744
Taiwan,TWN,1981,13.874405824818668
Taiwan,TWN,1982,14.22676004542014
Taiwan,TWN,1983,14.79089720849235
Taiwan,TWN,1984,15.579275298750117
Taiwan,TWN,1985,15.573449881838767
Taiwan,TWN,1986,17.022796491107098
Taiwan,TWN,1987,18.70523618975472
Taiwan,TWN,1988,20.10274371575794
Taiwan,TWN,1989,21.68249410633494
Taiwan,TWN,1990,23.624457973378547
Taiwan,TWN,1991,25.03422563015512
Taiwan,TWN,1992,26.252845535661006
Taiwan,TWN,1993,27.14597664106868
Taiwan,TWN,1994,28.44773825400582
Taiwan,TWN,1995,29.068553290765603
Taiwan,TWN,1996,31.70929163441656
Taiwan,TWN,1997,34.07653424940463
Taiwan,TWN,1998,34.718484620696195
Taiwan,TWN,1999,36.13545956684205
Taiwan,TWN,2000,37.69846689636219
Taiwan,TWN,2001,38.41015257064293
Taiwan,TWN,2002,39.609878501166904
Taiwan,TWN,2003,39.98504832813631
Taiwan,TWN,2004,40.77388125887524
Taiwan,TWN,2005,43.20861935302399
Taiwan,TWN,2006,42.848753366945125
Taiwan,TWN,2007,43.57064789298381
Taiwan,TWN,2008,42.69295800105975
Taiwan,TWN,2009,41.856334652265275
Taiwan,TWN,2010,44.56010263855059
Taiwan,TWN,2011,45.6685512945134
Taiwan,TWN,2012,45.234821850736296
Taiwan,TWN,2013,44.61669316592989
Taiwan,TWN,2015,43.036137610070114
Taiwan,TWN,2016,43.07984056896299
Taiwan,TWN,2017,44.99929906960421
Taiwan,TWN,2018,45.00175314193428
Taiwan,TWN,2019,46.014310783800696
Thailand,THA,1970,2.4565362934624426
Thailand,THA,1971,2.513514921351548
Thailand,THA,1972,2.6661272527965143
Thailand,THA,1973,2.690477589598013
Thailand,THA,1974,2.7070975112699003
Thailand,THA,1975,2.8011900752801577
Thailand,THA,1976,2.975807460481083
Thailand,THA,1977,3.221267372007138
Thailand,THA,1978,3.2475424540767337
Thailand,THA,1979,3.3730056981129337
Thailand,THA,1980,3.2158048054014357
Thailand,THA,1981,3.4119394709123307
Thailand,THA,1982,3.8682032099650665
Thailand,THA,1983,3.33423565914288
Thailand,THA,1984,3.298771264049586
Thailand,THA,1985,3.4396015608452957
Thailand,THA,1986,3.39236557297559
Thailand,THA,1987,3.5761757987999823
Thailand,THA,1988,3.7633354678168778
Thailand,THA,1989,3.9215460100792607
Thailand,THA,1990,4.526280831984614
Thailand,THA,1991,4.676503092369191
Thailand,THA,1992,4.930807372769367
Thailand,THA,1993,5.52689695060111
Thailand,THA,1994,5.9042473071292445
Thailand,THA,1995,6.58529975162512
Thailand,THA,1996,7.495855111474458
Thailand,THA,1997,6.877873243609613
Thailand,THA,1998,5.889066918797344
Thailand,THA,1999,6.183714527956888
Thailand,THA,2000,6.197762729814907
Thailand,THA,2001,6.565879940807296
Thailand,THA,2002,6.921150021763678
Thailand,THA,2003,7.300802062707284
Thailand,THA,2004,7.664535547161884
Thailand,THA,2005,8.444663113188584
Thailand,THA,2006,8.852138842432584
Thailand,THA,2007,9.295463645720842
Thailand,THA,2008,9.652877578441586
Thailand,THA,2009,9.28235067610119
Thailand,THA,2010,10.453212409651202
Thailand,THA,2011,11.046584526085683
Thailand,THA,2012,12.355092178999257
Thailand,THA,2013,12.69401972677138
Thailand,THA,2014,12.534132863987985
Thailand,THA,2015,12.897165436135644
Thailand,THA,2016,13.13572902915914
Thailand,THA,2017,14.745838125787978
Thailand,THA,2018,14.859358431643114
Thailand,THA,2019,15.167234103290676
Trinidad and Tobago,TTO,1991,22.889187509189476
Trinidad and Tobago,TTO,1992,21.78845917444917
Trinidad and Tobago,TTO,1993,20.282984628276264
Trinidad and Tobago,TTO,1994,19.54792045945976
Trinidad and Tobago,TTO,1995,18.795089355636836
Trinidad and Tobago,TTO,1996,17.768460592434977
Trinidad and Tobago,TTO,1997,17.40851921230314
Trinidad and Tobago,TTO,1998,16.43449972646406
Trinidad and Tobago,TTO,1999,18.96215839161054
Trinidad and Tobago,TTO,2000,22.101263127783575
Trinidad and Tobago,TTO,2001,20.485339713987912
Trinidad and Tobago,TTO,2002,21.240497323810725
Turkey,TUR,1970,10.601304569660206
Turkey,TUR,1971,10.76822809743631
Turkey,TUR,1972,11.473462763498665
Turkey,TUR,1973,11.864731915125585
Turkey,TUR,1974,13.271403000313693
Turkey,TUR,1975,14.196968652036839
Turkey,TUR,1976,15.67481438200271
Turkey,TUR,1977,15.050656709012278
Turkey,TUR,1978,14.478953421450793
Turkey,TUR,1979,14.118377813406465
Turkey,TUR,1980,13.800843809135886
Turkey,TUR,1981,15.372225318985016
Turkey,TUR,1982,14.73194378111027
Turkey,TUR,1983,15.18331145311996
Turkey,TUR,1984,16.266300175759817
Turkey,TUR,1985,16.364235236881658
Turkey,TUR,1986,16.780891970347348
Turkey,TUR,1987,18.249241842952333
Turkey,TUR,1988,17.687507931277523
Turkey,TUR,1989,17.013955559096814
Turkey,TUR,1990,18.645437716265306
Turkey,TUR,1991,17.093100537355053
Turkey,TUR,1992,17.627159336582515
Turkey,TUR,1993,20.266286765251238
Turkey,TUR,1994,17.478454711329025
Turkey,TUR,1995,19.025180330655324
Turkey,TUR,1996,20.258070325950303
Turkey,TUR,1997,21.553580102307844
Turkey,TUR,1998,20.888668095451536
Turkey,TUR,1999,19.306676915007152
Turkey,TUR,2000,21.290330332444412
Turkey,TUR,2001,20.8410357573345
Turkey,TUR,2002,20.805659375395845
Turkey,TUR,2003,20.5690718007594
Turkey,TUR,2004,23.346583252534696
Turkey,TUR,2005,25.00339123817755
Turkey,TUR,2006,27.8917944211151
Turkey,TUR,2007,30.42917724672377
Turkey,TUR,2008,31.903470419757742
Turkey,TUR,2009,31.135151042808868
Turkey,TUR,2010,33.74413539254547
Turkey,TUR,2011,35.66071488373054
Turkey,TUR,2012,36.57103032996168
Turkey,TUR,2013,38.42478236334907
Turkey,TUR,2014,39.79341271548807
Turkey,TUR,2015,41.4794377025193
Turkey,TUR,2016,40.53650615426397
Turkey,TUR,2017,41.79920310782744
Turkey,TUR,2018,43.00542784897392
Turkey,TUR,2019,43.69220217934837
United Kingdom,GBR,1950,10.3314184061971
United Kingdom,GBR,1951,10.46623519236107
United Kingdom,GBR,1952,10.593669557188672
United Kingdom,GBR,1953,11.059658443627866
United Kingdom,GBR,1954,11.301439358842412
United Kingdom,GBR,1955,11.641586506931079
United Kingdom,GBR,1956,11.858819125111625
United Kingdom,GBR,1957,12.199870964840276
United Kingdom,GBR,1958,12.563812279507577
United Kingdom,GBR,1959,13.220182877408467
United Kingdom,GBR,1960,13.684071894531098
United Kingdom,GBR,1961,14.121128010965505
United Kingdom,GBR,1962,14.46516910980911
United Kingdom,GBR,1963,15.071082150373936
United Kingdom,GBR,1964,15.790693747466031
United Kingdom,GBR,1965,16.23006986651022
United Kingdom,GBR,1966,16.954702948738177
United Kingdom,GBR,1967,17.71464876468877
United Kingdom,GBR,1968,18.621292265130148
United Kingdom,GBR,1969,19.069709817572555
United Kingdom,GBR,1970,20.087529998880676
United Kingdom,GBR,1971,21.084660006606256
United Kingdom,GBR,1972,21.46417318941538
United Kingdom,GBR,1973,22.490616373001032
United Kingdom,GBR,1974,21.869186791766655
United Kingdom,GBR,1975,21.89557588274228
United Kingdom,GBR,1976,23.206436720978278
United Kingdom,GBR,1977,24.148469388480823
United Kingdom,GBR,1978,25.63565544495307
United Kingdom,GBR,1979,26.885571233791
United Kingdom,GBR,1980,27.88640666018277
United Kingdom,GBR,1981,28.654884494622866
United Kingdom,GBR,1982,29.300913183568774
United Kingdom,GBR,1983,30.296845142871565
United Kingdom,GBR,1984,29.932909082687132
United Kingdom,GBR,1985,30.04745174638142
United Kingdom,GBR,1986,30.33314130479051
United Kingdom,GBR,1987,31.004235573568067
United Kingdom,GBR,1988,30.98644640897607
United Kingdom,GBR,1989,30.594940958906015
United Kingdom,GBR,1990,31.00491937779638
United Kingdom,GBR,1991,31.345819673066632
United Kingdom,GBR,1992,32.18278914916045
United Kingdom,GBR,1993,33.45370773790515
United Kingdom,GBR,1994,33.91727722463348
United Kingdom,GBR,1995,36.77932802520013
United Kingdom,GBR,1996,38.637474236319626
United Kingdom,GBR,1997,40.2427152288793
United Kingdom,GBR,1998,41.01082362929431
United Kingdom,GBR,1999,42.35772364338566
United Kingdom,GBR,2000,44.76795052980121
United Kingdom,GBR,2001,45.33828978094879
United Kingdom,GBR,2002,45.502757629908416
United Kingdom,GBR,2003,46.25544572221793
United Kingdom,GBR,2004,46.99384163223925
United Kingdom,GBR,2005,49.65176641237652
United Kingdom,GBR,2006,50.06107771965195
United Kingdom,GBR,2007,49.3945708449725
United Kingdom,GBR,2008,50.69226343026783
United Kingdom,GBR,2009,48.38713901300774
United Kingdom,GBR,2010,51.32954446000229
United Kingdom,GBR,2011,51.850590088433655
United Kingdom,GBR,2012,52.153335777376086
United Kingdom,GBR,2013,53.17154250401428
United Kingdom,GBR,2014,52.075989337438486
United Kingdom,GBR,2015,53.37609134245945
United Kingdom,GBR,2016,53.07987179536254
United Kingdom,GBR,2017,54.676920690716706
United Kingdom,GBR,2018,54.799586390116296
United Kingdom,GBR,2019,54.34880891852508
United States,USA,1950,19.80348525051429
United States,USA,1951,20.12042625845501
United States,USA,1952,20.598131459527284
United States,USA,1953,21.309329458533632
United States,USA,1954,21.89258251861019
United States,USA,1955,22.800764956076407
United States,USA,1956,22.947628086855524
United States,USA,1957,23.664543142641403
United States,USA,1958,24.27697753437914
United States,USA,1959,25.12749102291216
United States,USA,1960,25.648903697274694
United States,USA,1961,26.486559195558318
United States,USA,1962,27.389610191286668
United States,USA,1963,28.385634154979368
United States,USA,1964,29.319861795823655
United States,USA,1965,30.187087969772655
United States,USA,1966,31.040636043462484
United States,USA,1967,31.453076506248568
United States,USA,1968,32.3552430598038
United States,USA,1969,32.59705127511023
United States,USA,1970,33.242286525146575
United States,USA,1971,34.63090933592113
United States,USA,1972,35.618088373665586
United States,USA,1973,36.664889799786536
United States,USA,1974,36.20889945304148
United States,USA,1975,37.12749079149744
United States,USA,1976,38.141456150513626
United States,USA,1977,38.62600331556728
United States,USA,1978,39.10480165996115
United States,USA,1979,39.33189014237695
United States,USA,1980,39.36243568660511
United States,USA,1981,40.185393357932526
United States,USA,1982,39.999233041272205
United States,USA,1983,41.04833670562974
United States,USA,1984,42.035206304189
United States,USA,1985,42.53524325188043
United States,USA,1986,43.41627170982809
United States,USA,1987,43.60945844402757
United States,USA,1988,44.17594357540012
United States,USA,1989,44.53703996429651
United States,USA,1990,45.1628656932491
United States,USA,1991,45.74462260305117
United States,USA,1992,47.651917286721776
United States,USA,1993,48.10981157526447
United States,USA,1994,48.65046534823412
United States,USA,1995,49.04458057608794
United States,USA,1996,50.09085759651359
United States,USA,1997,51.07047810491057
United States,USA,1998,52.246186582949086
United States,USA,1999,53.71745365185398
United States,USA,2000,55.1133129548356
United States,USA,2001,56.1824233268031
United States,USA,2002,57.68047877639668
United States,USA,2003,59.586433033873476
United States,USA,2004,61.24117663333375
United States,USA,2005,62.5224200735477
United States,USA,2006,63.186916731601094
United States,USA,2007,63.88461454802524
United States,USA,2008,64.56712246762062
United States,USA,2009,66.3415943310586
United States,USA,2010,68.20561939298847
United States,USA,2011,68.31263726977906
United States,USA,2012,68.82277472058746
United States,USA,2013,69.43636517609352
United States,USA,2014,70.005378891678
United States,USA,2015,70.63670841596108
United States,USA,2016,70.92088856070612
United States,USA,2017,71.63857050665041
United States,USA,2018,72.48703163082074
United States,USA,2019,73.70040372572633
Uruguay,URY,1990,13.299827362320327
Uruguay,URY,1991,13.903573012571469
Uruguay,URY,1992,15.33253555911469
Uruguay,URY,1993,16.012782201354913
Uruguay,URY,1994,16.92589953536325
Uruguay,URY,1995,16.467913903981174
Uruguay,URY,1996,17.33265658750398
Uruguay,URY,1997,17.35433268739323
Uruguay,URY,1998,17.47863493703162
Uruguay,URY,1999,16.867583387545878
Uruguay,URY,2000,16.522802026928158
Uruguay,URY,2001,16.101042982367492
Uruguay,URY,2002,15.725894751223917
Uruguay,URY,2003,15.925493751687789
Uruguay,URY,2004,15.562442577758256
Uruguay,URY,2005,16.29548284640892
Uruguay,URY,2006,16.680380156661315
Uruguay,URY,2007,17.828479233847048
Uruguay,URY,2008,19.192266348170854
Uruguay,URY,2009,20.335515507263565
Uruguay,URY,2010,23.218733615298973
Uruguay,URY,2011,24.969807183967127
Uruguay,URY,2012,25.78866495101316
Uruguay,URY,2013,26.354960362345672
Uruguay,URY,2014,27.157723332372477
Uruguay,URY,2015,27.477356151532867
Uruguay,URY,2016,27.915613073120515
Uruguay,URY,2017,28.29584596017833
Uruguay,URY,2018,28.26745507108576
Uruguay,URY,2019,28.37827732094734
Venezuela,VEN,1950,8.82828546792656
Venezuela,VEN,1951,9.514012006546636
Venezuela,VEN,1952,10.618969478430515
Venezuela,VEN,1953,10.667642719339039
Venezuela,VEN,1954,11.50089275568805
Venezuela,VEN,1955,11.912550208238436
Venezuela,VEN,1956,12.527544551632719
Venezuela,VEN,1957,13.383218159318861
Venezuela,VEN,1958,13.79242934381143
Venezuela,VEN,1959,14.095870540799844
Venezuela,VEN,1960,12.894877043206588
Venezuela,VEN,1961,13.002809645574024
Venezuela,VEN,1962,13.634248544869367
Venezuela,VEN,1963,14.300010651598729
Venezuela,VEN,1964,15.501996016985093
Venezuela,VEN,1965,15.626374849688046
Venezuela,VEN,1966,15.383902950380596
Venezuela,VEN,1967,15.577739325183744
Venezuela,VEN,1968,16.987415481335137
Venezuela,VEN,1969,17.59200380435263
Venezuela,VEN,1970,19.444508838584863
Venezuela,VEN,1971,18.20916341895254
Venezuela,VEN,1972,18.17986831118784
Venezuela,VEN,1973,19.33116358827638
Venezuela,VEN,1974,22.671997756675214
Venezuela,VEN,1975,21.306314688655455
Venezuela,VEN,1976,22.839758080626204
Venezuela,VEN,1977,23.32102432293646
Venezuela,VEN,1978,21.663075698620627
Venezuela,VEN,1979,22.254907259838976
Venezuela,VEN,1980,19.492305057081595
Venezuela,VEN,1981,18.939641567645847
Venezuela,VEN,1982,17.599705921489516
Venezuela,VEN,1983,17.762857049792583
Venezuela,VEN,1984,18.16302537248196
Venezuela,VEN,1985,16.65817680190603
Venezuela,VEN,1986,14.904935747094878
Venezuela,VEN,1987,14.518197764012275
Venezuela,VEN,1988,14.213691785150354
Venezuela,VEN,1989,13.380917733014385
Venezuela,VEN,1990,13.782229423236442
Venezuela,VEN,1991,14.263081771144037
Venezuela,VEN,1992,14.30585707846914
Venezuela,VEN,1993,13.35998736499229
Venezuela,VEN,1994,12.315056931551597
Venezuela,VEN,1995,12.324744871808422
Venezuela,VEN,1996,11.986188893885837
Venezuela,VEN,1997,11.541096144939347
Venezuela,VEN,1998,10.09345116020771
Venezuela,VEN,1999,10.557389317752804
Venezuela,VEN,2000,12.49925805732803
Venezuela,VEN,2001,11.654797813484658
Venezuela,VEN,2002,10.873656785995772
Venezuela,VEN,2003,10.620219322728003
Venezuela,VEN,2004,12.628007540615885
Venezuela,VEN,2005,15.701361075858003
Venezuela,VEN,2006,17.796514388642713
Vietnam,VNM,1970,0.8612903768736772
Vietnam,VNM,1971,0.8848889888470859
Vietnam,VNM,1972,1.0250125857275312
Vietnam,VNM,1973,0.965898644099291
Vietnam,VNM,1974,0.9617415721284737
Vietnam,VNM,1975,0.8326691746839344
Vietnam,VNM,1976,0.9264007835036303
Vietnam,VNM,1977,1.054898070505043
Vietnam,VNM,1978,1.0408705066908484
Vietnam,VNM,1979,1.0948143555710772
Vietnam,VNM,1980,1.1113575552551016
Vietnam,VNM,1981,1.127617303538917
Vietnam,VNM,1982,1.110338516219592
Vietnam,VNM,1983,1.1524780728468853
Vietnam,VNM,1984,1.2128033283437738
Vietnam,VNM,1985,1.243843041654595
Vietnam,VNM,1986,1.2473692337524027
Vietnam,VNM,1987,1.250839070313727
Vietnam,VNM,1988,1.2797299418856485
Vietnam,VNM,1989,1.230323853126995
Vietnam,VNM,1990,1.2482420733591326
Vietnam,VNM,1991,1.3763327077325056
Vietnam,VNM,1992,1.4473767174285639
Vietnam,VNM,1993,1.6003782680587493
Vietnam,VNM,1994,1.6578929384066108
Vietnam,VNM,1995,1.7611170804842153
Vietnam,VNM,1996,1.962854578777011
Vietnam,VNM,1997,2.0946474129612835
Vietnam,VNM,1998,2.0764183549415227
Vietnam,VNM,1999,2.038832693194557
Vietnam,VNM,2000,2.100878824421595
Vietnam,VNM,2001,2.3221523492217795
Vietnam,VNM,2002,2.471696119101552
Vietnam,VNM,2003,2.597014814001155
Vietnam,VNM,2004,2.798990459299764
Vietnam,VNM,2005,3.027045306500587
Vietnam,VNM,2006,3.081669522312416
Vietnam,VNM,2007,3.3808809451696606
Vietnam,VNM,2008,3.3995447912549284
Vietnam,VNM,2009,3.210331225127045
Vietnam,VNM,2010,3.71269778716171
Vietnam,VNM,2011,3.884427356695748
Vietnam,VNM,2012,4.076157248436453
Vietnam,VNM,2013,4.301531443815524
Vietnam,VNM,2014,4.804195025710016
Vietnam,VNM,2015,4.946605883686967
Vietnam,VNM,2016,5.156924824932523
Vietnam,VNM,2017,5.652919028874201
Vietnam,VNM,2018,5.982665372660755
Vietnam,VNM,2019,6.73914915390153
