,Date,Region,level_2,Value
1466,2012-06-01,6.0,Overall Inflation,-0.0123203
1467,2012-06-01,6.0,Services Inflation,-0.2491519
1468,2012-07-01,6.0,Overall Inflation,-0.0493359
1469,2012-07-01,6.0,Services Inflation,-0.2468493
1470,2012-08-01,6.0,Overall Inflation,-0.0144601
1471,2012-08-01,6.0,Services Inflation,-0.2282451
1472,2012-09-01,6.0,Overall Inflation,0.0500284
1473,2012-09-01,6.0,Services Inflation,-0.2197204
1474,2012-10-01,6.0,Overall Inflation,0.0517981
1475,2012-10-01,6.0,Services Inflation,-0.2237281
1476,2012-11-01,6.0,Overall Inflation,0.0616802
1477,2012-11-01,6.0,Services Inflation,-0.2243786
1478,2012-12-01,6.0,Overall Inflation,0.0625302
1479,2012-12-01,6.0,Services Inflation,-0.199691
1480,2013-01-01,6.0,Overall Inflation,0.0063396
1481,2013-01-01,6.0,Services Inflation,-0.2000157
1482,2013-02-01,6.0,Overall Inflation,0.0016476
1483,2013-02-01,6.0,Services Inflation,-0.2141427
1484,2013-03-01,6.0,Overall Inflation,0.0456997
1485,2013-03-01,6.0,Services Inflation,-0.2271935
1486,2013-04-01,6.0,Overall Inflation,0.0683541
1487,2013-04-01,6.0,Services Inflation,-0.220644
1488,2013-05-01,6.0,Overall Inflation,0.0652794
1489,2013-05-01,6.0,Services Inflation,-0.2194592
1490,2013-06-01,6.0,Overall Inflation,0.0573993
1491,2013-06-01,6.0,Services Inflation,-0.2007539
1492,2013-07-01,6.0,Overall Inflation,0.0275494
1493,2013-07-01,6.0,Services Inflation,-0.1735449
1494,2013-08-01,6.0,Overall Inflation,0.0690918
1495,2013-08-01,6.0,Services Inflation,-0.1834514
1496,2013-09-01,6.0,Overall Inflation,0.0854376
1497,2013-09-01,6.0,Services Inflation,-0.1728401
1498,2013-10-01,6.0,Overall Inflation,0.0761527
1499,2013-10-01,6.0,Services Inflation,-0.1479967
1500,2013-11-01,6.0,Overall Inflation,0.0874046
1501,2013-11-01,6.0,Services Inflation,-0.164218
1502,2013-12-01,6.0,Overall Inflation,0.0807201
1503,2013-12-01,6.0,Services Inflation,-0.1722219
1504,2014-01-01,6.0,Overall Inflation,0.0764032
1505,2014-01-01,6.0,Services Inflation,-0.1927724
1506,2014-02-01,6.0,Overall Inflation,0.1458992
1507,2014-02-01,6.0,Services Inflation,-0.2506725
1508,2014-03-01,6.0,Overall Inflation,0.182785
1509,2014-03-01,6.0,Services Inflation,-0.258886
1510,2014-04-01,6.0,Overall Inflation,0.1617536
1511,2014-04-01,6.0,Services Inflation,-0.2634154
1512,2014-05-01,6.0,Overall Inflation,0.1856946
1513,2014-05-01,6.0,Services Inflation,-0.2327283
1514,2014-06-01,6.0,Overall Inflation,0.1425115
1515,2014-06-01,6.0,Services Inflation,-0.2207113
1516,2014-07-01,6.0,Overall Inflation,0.0821978
1517,2014-07-01,6.0,Services Inflation,-0.2266481
1518,2014-08-01,6.0,Overall Inflation,0.1399044
1519,2014-08-01,6.0,Services Inflation,-0.2416275
1520,2014-09-01,6.0,Overall Inflation,0.2103146
1521,2014-09-01,6.0,Services Inflation,-0.2102125
1522,2014-10-01,6.0,Overall Inflation,0.2035628
1523,2014-10-01,6.0,Services Inflation,-0.1840451
1524,2014-11-01,6.0,Overall Inflation,0.165598
1525,2014-11-01,6.0,Services Inflation,-0.2118675
1526,2014-12-01,6.0,Overall Inflation,0.1599912
1527,2014-12-01,6.0,Services Inflation,-0.1797973
1528,2015-01-01,6.0,Overall Inflation,0.0879011
1529,2015-01-01,6.0,Services Inflation,-0.1404947
1530,2015-02-01,6.0,Overall Inflation,0.0781709
1531,2015-02-01,6.0,Services Inflation,-0.0935009
1532,2015-03-01,6.0,Overall Inflation,0.1033206
1533,2015-03-01,6.0,Services Inflation,-0.0786236
1534,2015-04-01,6.0,Overall Inflation,0.0800803
1535,2015-04-01,6.0,Services Inflation,-0.0682524
1536,2015-05-01,6.0,Overall Inflation,0.0884693
1537,2015-05-01,6.0,Services Inflation,-0.0840415
1538,2015-06-01,6.0,Overall Inflation,0.115748
1539,2015-06-01,6.0,Services Inflation,-0.043092
1540,2015-07-01,6.0,Overall Inflation,0.0268366
1541,2015-07-01,6.0,Services Inflation,-0.0646524
1542,2015-08-01,6.0,Overall Inflation,0.0545347
1543,2015-08-01,6.0,Services Inflation,-0.090181
1544,2015-09-01,6.0,Overall Inflation,0.1014157
1545,2015-09-01,6.0,Services Inflation,-0.0635953
1546,2015-10-01,6.0,Overall Inflation,0.0969213
1547,2015-10-01,6.0,Services Inflation,-0.0572648
1548,2015-11-01,6.0,Overall Inflation,0.0988807
1549,2015-11-01,6.0,Services Inflation,-0.0447825
1550,2015-12-01,6.0,Overall Inflation,0.0771527
1551,2015-12-01,6.0,Services Inflation,-0.0352482
1552,2016-01-01,6.0,Overall Inflation,0.0533668
1553,2016-01-01,6.0,Services Inflation,-0.0280726
1554,2016-02-01,6.0,Overall Inflation,0.1153703
1555,2016-02-01,6.0,Services Inflation,0.0013018
1556,2016-03-01,6.0,Overall Inflation,0.1542595
1557,2016-03-01,6.0,Services Inflation,0.0338215
1558,2016-04-01,6.0,Overall Inflation,0.1337498
1559,2016-04-01,6.0,Services Inflation,0.0485673
1560,2016-05-01,6.0,Overall Inflation,0.1367319
1561,2016-05-01,6.0,Services Inflation,0.0586267
1562,2016-06-01,6.0,Overall Inflation,0.1045788
1563,2016-06-01,6.0,Services Inflation,0.057363
1564,2016-07-01,6.0,Overall Inflation,0.0400799
1565,2016-07-01,6.0,Services Inflation,0.0520929
1566,2016-08-01,6.0,Overall Inflation,0.0919616
1567,2016-08-01,6.0,Services Inflation,0.056216
1568,2016-09-01,6.0,Overall Inflation,0.092109
1569,2016-09-01,6.0,Services Inflation,0.0853636
1570,2016-10-01,6.0,Overall Inflation,0.093697
1571,2016-10-01,6.0,Services Inflation,0.0812265
1572,2016-11-01,6.0,Overall Inflation,0.1090746
1573,2016-11-01,6.0,Services Inflation,0.0957696
1574,2016-12-01,6.0,Overall Inflation,0.0880516
1575,2016-12-01,6.0,Services Inflation,0.1107971
1576,2017-11-01,6.0,Overall Inflation,0.2292618
1577,2017-11-01,6.0,Services Inflation,0.0664612
1578,2017-12-01,6.0,Overall Inflation,0.2121999
1579,2017-12-01,6.0,Services Inflation,0.0897449
1580,2018-01-01,6.0,Overall Inflation,0.2397664
1581,2018-01-01,6.0,Services Inflation,0.1995097
1582,2018-02-01,6.0,Overall Inflation,0.249376
1583,2018-02-01,6.0,Services Inflation,0.1487103
1584,2018-03-01,6.0,Overall Inflation,0.2720836
1585,2018-03-01,6.0,Services Inflation,0.1352257
1586,2018-04-01,6.0,Overall Inflation,0.2955318
1587,2018-04-01,6.0,Services Inflation,0.1363651
1588,2018-05-01,6.0,Overall Inflation,0.2925446
1589,2018-05-01,6.0,Services Inflation,0.1353348
1590,2018-06-01,6.0,Overall Inflation,0.2919662
1591,2018-06-01,6.0,Services Inflation,0.1537777
1592,2018-07-01,6.0,Overall Inflation,0.2571678
1593,2018-07-01,6.0,Services Inflation,0.2171261
1594,2018-08-01,6.0,Overall Inflation,0.2997853
1595,2018-08-01,6.0,Services Inflation,0.1334848
1596,2018-09-01,6.0,Overall Inflation,0.3388676
1597,2018-09-01,6.0,Services Inflation,0.0750098
1598,2018-10-01,6.0,Overall Inflation,0.3371881
1599,2018-10-01,6.0,Services Inflation,0.060678
1600,2018-11-01,6.0,Overall Inflation,0.3721331
1601,2018-11-01,6.0,Services Inflation,0.1479851
1602,2018-12-01,6.0,Overall Inflation,0.3824275
1603,2018-12-01,6.0,Services Inflation,0.15854
1604,2019-09-01,6.0,Overall Inflation,0.3822693
1605,2019-09-01,6.0,Services Inflation,0.2080356
1606,2019-10-01,6.0,Overall Inflation,0.3915623
1607,2019-10-01,6.0,Services Inflation,0.2107635
1608,2019-11-01,6.0,Overall Inflation,0.4307801
1609,2019-11-01,6.0,Services Inflation,0.2434299
1610,2019-12-01,6.0,Overall Inflation,0.4097466
1611,2019-12-01,6.0,Services Inflation,0.2521059
1612,2020-01-01,6.0,Overall Inflation,0.4199186
1613,2020-01-01,6.0,Services Inflation,0.284863
1614,2020-02-01,6.0,Overall Inflation,0.4483722
1615,2020-02-01,6.0,Services Inflation,0.2982385
1616,2020-03-01,6.0,Overall Inflation,0.4671375
1617,2020-03-01,6.0,Services Inflation,0.3802502
1618,2020-04-01,6.0,Overall Inflation,0.1555824
1619,2020-04-01,6.0,Services Inflation,0.616152
1620,2020-05-01,6.0,Overall Inflation,0.2120789
1621,2020-05-01,6.0,Services Inflation,0.6648992
1622,2020-06-01,6.0,Overall Inflation,0.3191414
1623,2020-06-01,6.0,Services Inflation,0.4996652
1624,2020-07-01,6.0,Overall Inflation,0.4547392
1625,2020-07-01,6.0,Services Inflation,0.4297149
1626,2020-08-01,6.0,Overall Inflation,0.3224225
1627,2020-08-01,6.0,Services Inflation,0.2687742
1628,2020-09-01,6.0,Overall Inflation,0.3914379
1629,2020-09-01,6.0,Services Inflation,0.3693897
1630,2020-10-01,6.0,Overall Inflation,0.4123384
1631,2020-10-01,6.0,Services Inflation,0.4902813
1632,2020-11-01,6.0,Overall Inflation,0.3029479
1633,2020-11-01,6.0,Services Inflation,0.5920604
1634,2020-12-01,6.0,Overall Inflation,0.4356026
1635,2020-12-01,6.0,Services Inflation,0.6675931
1636,2021-01-01,6.0,Overall Inflation,0.333599
1637,2021-01-01,6.0,Services Inflation,0.4694733
1638,2021-02-01,6.0,Overall Inflation,0.3292597
1639,2021-02-01,6.0,Services Inflation,0.4105264
1640,2021-03-01,6.0,Overall Inflation,0.3784674
1641,2021-03-01,6.0,Services Inflation,0.4730963
1642,2021-04-01,6.0,Overall Inflation,0.3863819
1643,2021-04-01,6.0,Services Inflation,0.4930303
1644,2021-05-01,6.0,Overall Inflation,0.4737386
1645,2021-05-01,6.0,Services Inflation,0.7592492
1646,2021-06-01,6.0,Overall Inflation,0.4994577
1647,2021-06-01,6.0,Services Inflation,0.6131716
1648,2021-07-01,6.0,Overall Inflation,0.4670204
1649,2021-07-01,6.0,Services Inflation,0.6201029
1650,2021-08-01,6.0,Overall Inflation,0.5001981
1651,2021-08-01,6.0,Services Inflation,0.6101947
1652,2021-09-01,6.0,Overall Inflation,0.5621809
1653,2021-09-01,6.0,Services Inflation,0.5669009
1654,2021-10-01,6.0,Overall Inflation,0.5963721
1655,2021-10-01,6.0,Services Inflation,0.6024267
1656,2021-11-01,6.0,Overall Inflation,0.6374267
1657,2021-11-01,6.0,Services Inflation,0.633051
1658,2021-12-01,6.0,Overall Inflation,0.6330765
1659,2021-12-01,6.0,Services Inflation,0.6822889
1660,2022-01-01,6.0,Overall Inflation,0.68668
1661,2022-01-01,6.0,Services Inflation,0.6889654
1662,2022-02-01,6.0,Overall Inflation,0.7627848
1663,2022-02-01,6.0,Services Inflation,0.8678594
1664,2022-03-01,6.0,Overall Inflation,0.829394
1665,2022-03-01,6.0,Services Inflation,0.8787747
1666,2022-04-01,6.0,Overall Inflation,0.8607076
1667,2022-04-01,6.0,Services Inflation,0.940434
1668,2022-05-01,6.0,Overall Inflation,0.946968
1669,2022-05-01,6.0,Services Inflation,0.9724702
1670,2007-01-01,7.0,Overall Inflation,-1.231368
1671,2007-01-01,7.0,Services Inflation,-1.026196
1672,2007-02-01,7.0,Overall Inflation,-1.175318
1673,2007-02-01,7.0,Services Inflation,-1.025417
1674,2007-03-01,7.0,Overall Inflation,-1.082087
1675,2007-03-01,7.0,Services Inflation,-0.9726855
1676,2007-04-01,7.0,Overall Inflation,-1.066963
1677,2007-04-01,7.0,Services Inflation,-0.9475669
1678,2007-05-01,7.0,Overall Inflation,-1.001025
1679,2007-05-01,7.0,Services Inflation,-0.9151129
1680,2007-06-01,7.0,Overall Inflation,-0.9872475
1681,2007-06-01,7.0,Services Inflation,-0.9212377
1682,2007-07-01,7.0,Overall Inflation,-1.034652
1683,2007-07-01,7.0,Services Inflation,-0.891477
1684,2007-08-01,7.0,Overall Inflation,-1.022258
1685,2007-08-01,7.0,Services Inflation,-0.8907011
1686,2007-09-01,7.0,Overall Inflation,-0.9242405
1687,2007-09-01,7.0,Services Inflation,-0.843579
1688,2007-10-01,7.0,Overall Inflation,-0.9414515
1689,2007-10-01,7.0,Services Inflation,-0.818268
1690,2007-11-01,7.0,Overall Inflation,-0.9212811
1691,2007-11-01,7.0,Services Inflation,-0.8041405
1692,2007-12-01,7.0,Overall Inflation,-0.8871119
1693,2007-12-01,7.0,Services Inflation,-0.7931846
1694,2008-01-01,7.0,Overall Inflation,-0.9205773
1695,2008-01-01,7.0,Services Inflation,-0.7559539
1696,2008-02-01,7.0,Overall Inflation,-0.8677271
1697,2008-02-01,7.0,Services Inflation,-0.695589
1698,2008-03-01,7.0,Overall Inflation,-0.82673
1699,2008-03-01,7.0,Services Inflation,-0.6485395
1700,2008-04-01,7.0,Overall Inflation,-0.7529226
1701,2008-04-01,7.0,Services Inflation,-0.6536618
1702,2008-05-01,7.0,Overall Inflation,-0.6856306
1703,2008-05-01,7.0,Services Inflation,-0.6475923
1704,2008-06-01,7.0,Overall Inflation,-0.6756305
1705,2008-06-01,7.0,Services Inflation,-0.6701078
1706,2008-07-01,7.0,Overall Inflation,-0.7001292
1707,2008-07-01,7.0,Services Inflation,-0.6745883
1708,2008-08-01,7.0,Overall Inflation,-0.7040877
1709,2008-08-01,7.0,Services Inflation,-0.6637706
1710,2008-09-01,7.0,Overall Inflation,-0.6526927
1711,2008-09-01,7.0,Services Inflation,-0.6080928
1712,2008-10-01,7.0,Overall Inflation,-0.6502271
1713,2008-10-01,7.0,Services Inflation,-0.5687991
1714,2008-11-01,7.0,Overall Inflation,-0.5961158
1715,2008-11-01,7.0,Services Inflation,-0.5674342
1716,2008-12-01,7.0,Overall Inflation,-0.6280556
1717,2008-12-01,7.0,Services Inflation,-0.5810847
1718,2009-01-01,7.0,Overall Inflation,-0.6432974
1719,2009-01-01,7.0,Services Inflation,-0.6142239
1720,2009-02-01,7.0,Overall Inflation,-0.596724
1721,2009-02-01,7.0,Services Inflation,-0.5933062
1722,2009-03-01,7.0,Overall Inflation,-0.5740561
1723,2009-03-01,7.0,Services Inflation,-0.5818424
1724,2009-04-01,7.0,Overall Inflation,-0.5636924
1725,2009-04-01,7.0,Services Inflation,-0.6026517
1726,2009-05-01,7.0,Overall Inflation,-0.5199319
1727,2009-05-01,7.0,Services Inflation,-0.6052971
1728,2009-06-01,7.0,Overall Inflation,-0.5424801
1729,2009-06-01,7.0,Services Inflation,-0.6194485
1730,2009-07-01,7.0,Overall Inflation,-0.5641373
1731,2009-07-01,7.0,Services Inflation,-0.6125814
1732,2009-08-01,7.0,Overall Inflation,-0.5436687
1733,2009-08-01,7.0,Services Inflation,-0.60609
1734,2009-09-01,7.0,Overall Inflation,-0.5316455
1735,2009-09-01,7.0,Services Inflation,-0.5757494
1736,2009-10-01,7.0,Overall Inflation,-0.5351168
1737,2009-10-01,7.0,Services Inflation,-0.5524368
1738,2009-11-01,7.0,Overall Inflation,-0.4981365
1739,2009-11-01,7.0,Services Inflation,-0.5207353
1740,2009-12-01,7.0,Overall Inflation,-0.4775814
1741,2009-12-01,7.0,Services Inflation,-0.5217074
1742,2010-01-01,7.0,Overall Inflation,-0.4722095
1743,2010-01-01,7.0,Services Inflation,-0.4952235
1744,2010-02-01,7.0,Overall Inflation,-0.4025157
1745,2010-02-01,7.0,Services Inflation,-0.4834197
1746,2010-03-01,7.0,Overall Inflation,-0.3624682
1747,2010-03-01,7.0,Services Inflation,-0.5503931
1748,2010-04-01,7.0,Overall Inflation,-0.3402525
1749,2010-04-01,7.0,Services Inflation,-0.5093287
1750,2010-05-01,7.0,Overall Inflation,-0.3456751
1751,2010-05-01,7.0,Services Inflation,-0.5276206
1752,2010-06-01,7.0,Overall Inflation,-0.34238
1753,2010-06-01,7.0,Services Inflation,-0.5133932
1754,2010-07-01,7.0,Overall Inflation,-0.3831215
1755,2010-07-01,7.0,Services Inflation,-0.485811
1756,2010-08-01,7.0,Overall Inflation,-0.3951478
1757,2010-08-01,7.0,Services Inflation,-0.4912044
1758,2010-09-01,7.0,Overall Inflation,-0.375484
1759,2010-09-01,7.0,Services Inflation,-0.4973899
1760,2010-10-01,7.0,Overall Inflation,-0.2829497
1761,2010-10-01,7.0,Services Inflation,-0.4571139
1762,2010-11-01,7.0,Overall Inflation,-0.2902035
1763,2010-11-01,7.0,Services Inflation,-0.4740705
1764,2010-12-01,7.0,Overall Inflation,-0.2660505
1765,2010-12-01,7.0,Services Inflation,-0.4534248
1766,2011-01-01,7.0,Overall Inflation,-0.2082472
1767,2011-01-01,7.0,Services Inflation,-0.3806935
1768,2011-02-01,7.0,Overall Inflation,-0.1856284
1769,2011-02-01,7.0,Services Inflation,-0.3706294
1770,2011-03-01,7.0,Overall Inflation,-0.1547374
1771,2011-03-01,7.0,Services Inflation,-0.3748904
1772,2011-04-01,7.0,Overall Inflation,-0.1606383
1773,2011-04-01,7.0,Services Inflation,-0.3556571
1774,2011-05-01,7.0,Overall Inflation,-0.1314183
1775,2011-05-01,7.0,Services Inflation,-0.3484588
1776,2011-06-01,7.0,Overall Inflation,-0.1340054
1777,2011-06-01,7.0,Services Inflation,-0.3220991
1778,2011-07-01,7.0,Overall Inflation,-0.1051533
1779,2011-07-01,7.0,Services Inflation,-0.2845111
1780,2011-08-01,7.0,Overall Inflation,-0.0958829
1781,2011-08-01,7.0,Services Inflation,-0.3075298
1782,2011-09-01,7.0,Overall Inflation,-0.0182172
1783,2011-09-01,7.0,Services Inflation,-0.2610584
1784,2011-10-01,7.0,Overall Inflation,-0.0327179
1785,2011-10-01,7.0,Services Inflation,-0.2238365
1786,2011-11-01,7.0,Overall Inflation,-0.0445807
1787,2011-11-01,7.0,Services Inflation,-0.2207554
1788,2011-12-01,7.0,Overall Inflation,-0.0155363
1789,2011-12-01,7.0,Services Inflation,-0.194333
1790,2012-01-01,7.0,Overall Inflation,-0.0590008
1791,2012-01-01,7.0,Services Inflation,-0.1986628
1792,2012-02-01,7.0,Overall Inflation,0.0380088
1793,2012-02-01,7.0,Services Inflation,-0.1562477
1794,2012-03-01,7.0,Overall Inflation,0.0546142
1795,2012-03-01,7.0,Services Inflation,-0.140981
1796,2012-04-01,7.0,Overall Inflation,0.0453573
1797,2012-04-01,7.0,Services Inflation,-0.0527181
1798,2012-05-01,7.0,Overall Inflation,0.0688282
1799,2012-05-01,7.0,Services Inflation,-0.0600068
1800,2012-06-01,7.0,Overall Inflation,0.0383544
1801,2012-06-01,7.0,Services Inflation,-0.0744849
1802,2012-07-01,7.0,Overall Inflation,0.0312896
1803,2012-07-01,7.0,Services Inflation,-0.0808131
1804,2012-08-01,7.0,Overall Inflation,0.0668243
1805,2012-08-01,7.0,Services Inflation,-0.1190573
1806,2012-09-01,7.0,Overall Inflation,0.0847708
1807,2012-09-01,7.0,Services Inflation,-0.090619
1808,2012-10-01,7.0,Overall Inflation,0.087158
1809,2012-10-01,7.0,Services Inflation,-0.0870125
1810,2012-11-01,7.0,Overall Inflation,0.1224967
1811,2012-11-01,7.0,Services Inflation,-0.0683015
1812,2012-12-01,7.0,Overall Inflation,0.1136456
1813,2012-12-01,7.0,Services Inflation,-0.0582288
1814,2013-01-01,7.0,Overall Inflation,0.1107368
1815,2013-01-01,7.0,Services Inflation,-0.058211
1816,2013-02-01,7.0,Overall Inflation,0.0696126
1817,2013-02-01,7.0,Services Inflation,-0.0886856
1818,2013-03-01,7.0,Overall Inflation,0.1301208
1819,2013-03-01,7.0,Services Inflation,-0.0572704
1820,2013-04-01,7.0,Overall Inflation,0.1136675
1821,2013-04-01,7.0,Services Inflation,-0.0808102
1822,2013-05-01,7.0,Overall Inflation,0.1210908
1823,2013-05-01,7.0,Services Inflation,-0.1182563
1824,2013-06-01,7.0,Overall Inflation,0.1072385
1825,2013-06-01,7.0,Services Inflation,-0.1240037
1826,2013-07-01,7.0,Overall Inflation,0.0854275
1827,2013-07-01,7.0,Services Inflation,-0.1121939
1828,2013-08-01,7.0,Overall Inflation,0.0995222
1829,2013-08-01,7.0,Services Inflation,-0.0989224
1830,2013-09-01,7.0,Overall Inflation,0.132831
1831,2013-09-01,7.0,Services Inflation,-0.0812844
1832,2013-10-01,7.0,Overall Inflation,0.1335183
1833,2013-10-01,7.0,Services Inflation,-0.0545896
1834,2013-11-01,7.0,Overall Inflation,0.1397398
1835,2013-11-01,7.0,Services Inflation,-0.047045
1836,2013-12-01,7.0,Overall Inflation,0.1329889
1837,2013-12-01,7.0,Services Inflation,-0.0434278
1838,2014-01-01,7.0,Overall Inflation,0.1300259
1839,2014-01-01,7.0,Services Inflation,-0.0327782
1840,2014-02-01,7.0,Overall Inflation,0.1831477
1841,2014-02-01,7.0,Services Inflation,-0.0637092
1842,2014-03-01,7.0,Overall Inflation,0.1830937
1843,2014-03-01,7.0,Services Inflation,-0.0312356
1844,2014-04-01,7.0,Overall Inflation,0.1470458
1845,2014-04-01,7.0,Services Inflation,-0.0263082
1846,2014-05-01,7.0,Overall Inflation,0.1576089
1847,2014-05-01,7.0,Services Inflation,0.0011582
1848,2014-06-01,7.0,Overall Inflation,0.1501806
1849,2014-06-01,7.0,Services Inflation,0.0203807
1850,2014-07-01,7.0,Overall Inflation,0.0942129
1851,2014-07-01,7.0,Services Inflation,0.0290291
1852,2014-08-01,7.0,Overall Inflation,0.1364793
1853,2014-08-01,7.0,Services Inflation,0.0209634
1854,2014-09-01,7.0,Overall Inflation,0.1903961
1855,2014-09-01,7.0,Services Inflation,0.0853473
1856,2014-10-01,7.0,Overall Inflation,0.1841054
1857,2014-10-01,7.0,Services Inflation,0.0814038
1858,2014-11-01,7.0,Overall Inflation,0.1516819
1859,2014-11-01,7.0,Services Inflation,0.0953946
1860,2014-12-01,7.0,Overall Inflation,0.1443766
1861,2014-12-01,7.0,Services Inflation,0.0933467
1862,2015-01-01,7.0,Overall Inflation,0.1177511
1863,2015-01-01,7.0,Services Inflation,0.1204077
1864,2015-02-01,7.0,Overall Inflation,0.106133
1865,2015-02-01,7.0,Services Inflation,0.1138883
1866,2015-03-01,7.0,Overall Inflation,0.1053439
1867,2015-03-01,7.0,Services Inflation,0.1401443
1868,2015-04-01,7.0,Overall Inflation,0.0989756
1869,2015-04-01,7.0,Services Inflation,0.1668586
1870,2015-05-01,7.0,Overall Inflation,0.1174468
1871,2015-05-01,7.0,Services Inflation,0.1824036
1872,2015-06-01,7.0,Overall Inflation,0.1421298
1873,2015-06-01,7.0,Services Inflation,0.2108574
1874,2015-07-01,7.0,Overall Inflation,0.1145062
1875,2015-07-01,7.0,Services Inflation,0.2221092
1876,2015-08-01,7.0,Overall Inflation,0.0931853
1877,2015-08-01,7.0,Services Inflation,0.1694709
1878,2015-09-01,7.0,Overall Inflation,0.1235587
1879,2015-09-01,7.0,Services Inflation,0.1759755
1880,2015-10-01,7.0,Overall Inflation,0.0947594
1881,2015-10-01,7.0,Services Inflation,0.1651934
1882,2015-11-01,7.0,Overall Inflation,0.0877099
1883,2015-11-01,7.0,Services Inflation,0.1822762
1884,2015-12-01,7.0,Overall Inflation,0.093763
